set,snapshot,sigma,n_B_over_n0,T_nuc_MeV
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.050167403663929,4.5186752813706725
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.089966519267214,4.493096045185775
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.129765634870499,4.467503553724691
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.169565382185723,4.441854629627158
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.209364497789008,4.416131026604999
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.249163613392293,4.390308051134396
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.2889633607075175,4.364414680029688
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.328762476310802,4.338574024653797
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.368561591914087,4.313139547054971
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.4083613392293115,4.2889556974939005
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.448160454832596,4.267617220329648
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.4879595704358817,4.25071531769923
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.5277593177511055,4.238269965498014
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.56755843335439,4.2295421862577305
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.6073575489576757,4.223970285614446
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.6471572962728995,4.2208601011947025
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.686956411876184,4.2195401482845005
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.726756159191409,4.2195060034627145
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.7665552747946935,4.2203788427821625
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.8063543903979786,4.221931474107588
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.846154137713203,4.223976744535309
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.8859532533164876,4.226339164585641
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.9257523689197726,4.228957619690525
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,2.965552116234997,4.231737714559566
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.0053512318382816,4.234614444399886
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.0451503474415667,4.237514668940572
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.084950094756791,4.2404307337414675
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.124749210360076,4.243297176518138
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.1645483259633607,4.246088299568952
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.204348073278585,4.248765065625926
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.2441471888818696,4.251315468297995
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.283946304485155,4.253713651540545
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.323746051800379,4.255908144919516
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.3635451674036636,4.257905363507075
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.403344283006949,4.259686141969048
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.443144030322173,4.261204112613539
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.4829431459254576,4.262478867808664
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.522742261528743,4.263496128425345
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.562542008843967,4.26425430679408
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.6023411244472525,4.264738017526514
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.642140240050537,4.264983939724395
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.681939987365761,4.264966003888872
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.7217391029690465,4.264707324455338
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.761538218572331,4.264184752894455
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.801337965887555,4.263426635120218
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.8411370814908405,4.262417441717706
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.880936197094125,4.261169025664821
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.92073594440935,4.259692862450382
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,3.9605350600126346,4.257986359241966
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.00033417561592,4.256078369884415
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.040133922931144,4.253962841258316
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.079933038534429,4.251642019875147
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.119732154137713,4.24918600431011
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.1595319014529375,4.246587648472673
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.199331017056222,4.243811529037024
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.239130132659508,4.240900443699897
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.278929879974732,4.237832098712323
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.318728995578017,4.234641586741716
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.358528742893241,4.231281217824083
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.3983278584965255,4.227760463994953
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.43812697409981,4.224034596015524
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.477926721415035,4.220112751014764
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.51772583701832,4.215959157125647
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.557524952621605,4.211549652986795
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.597324699936829,4.206867917427425
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.6371238155401135,4.201874764650139
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.676922931143398,4.196592326509561
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.716722678458623,4.191027779853667
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.756521794061908,4.185167538597856
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.796320909665193,4.1790492055153114
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.836120656980417,4.17264106418246
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.875919772583702,4.166029174417481
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.915718888186986,4.15922171735437
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.955518635502211,4.152177737014044
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,4.995317751105496,4.144971112105567
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.035116866708781,4.1375838398512945
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.074916614024005,4.129935726929146
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.11471572962729,4.122045009555972
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.154514845230575,4.1138685408871325
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.194314592545799,4.105378150707039
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.234113708149084,4.09652426953986
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.273912823752369,4.087272297189934
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.313712571067593,4.077644760691941
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.353511686670878,4.067545336753856
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.393310802274163,4.056997972515785
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.433110549589387,4.04597323348616
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.472909665192672,4.034480993292106
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.512708780795958,4.022457097231934
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.552508528111181,4.0099323009281225
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.592307643714466,3.9968580791070374
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.632106759317751,3.9832142578322376
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.6719065066329755,3.9689998471685053
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.711705622236261,3.9541333504140646
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.751504737839546,3.938610956714239
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.791304485154769,3.9223705025325564
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.831103600758055,3.9053800128002716
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.870902716361339,3.8876154240229264
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.9107024636765635,3.8689906498371935
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.950501579279849,3.8494392355067326
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,5.990300694883134,3.828886302433609
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.030100442198358,3.807290550464673
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.069899557801643,3.7845510719937487
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.109699305116867,3.7606026162285597
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.149498420720152,3.7352825270871826
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.189297536323437,3.7085485414190678
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.22909728363866,3.680242291753426
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.268896399241946,3.6502069039577867
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.308695514845231,3.61825975269728
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.348496525584333,3.584308570753821
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.3882943777637395,3.5481945381344095
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.428092229943147,3.509662219600259
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.467890082122553,3.468594209849489
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.507694251421352,3.424809995876735
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.547492103600758,3.378142142924673
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.587289955780164,3.328504191906171
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.62708780795957,3.2759033711162027
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.666891977258371,3.2205588465979735
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.706689829437776,3.1630908251902117
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.746487681617182,3.1039103407872237
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.786285533796589,3.043416528901816
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.826089703095389,2.9815228090786716
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.865887555274795,2.9183578166754884
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.905685407454201,2.8540989109449804
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.9454832596336065,2.789360129365237
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,6.985287428932407,2.724016027082135
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.025085281111814,2.6584506764921634
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.064883133291219,2.5932325805786145
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.104680985470625,2.5287578130398236
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.1444788376500314,2.4654479172566397
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.1842830069488315,2.4038046129446595
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.224080859128238,2.34401115756076
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.263878711307644,2.2863500628074847
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.30367656348705,2.231028070500842
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.34348073278585,2.178000524527579
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.3832785849652565,2.127337156438165
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.423076437144663,2.0791023167373672
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.462874289324068,2.033160044618119
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.502678458622867,1.9896238781331175
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.542476310802275,1.9487292249965742
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.5822741629816806,1.9113718790896204
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.622072015161087,1.8772520781069162
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.661869867340493,1.8459238576381891
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.701674036639292,1.8170576542326289
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.741471888818699,1.7903800436933122
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.7812697409981055,1.7655939407338888
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.821067593177512,1.7425651374009048
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.860871762476311,1.7210695825159843
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.900669614655716,1.701012177977393
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.940467466835124,1.6815225071327387
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,7.98026531901453,1.6630363686669878
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.020069488313329,1.6455984713665743
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.059867340492735,1.629186886957996
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.099665192672141,1.6136728854288707
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.13946304485155,1.5990255718302941
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.179267214150348,1.585182550980324
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.219065066329753,1.5720735040910925
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.258862918509159,1.5596497468196473
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.298660770688565,1.5478643592423083
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.338458622867973,1.5366885330240023
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.378262792166772,1.5260710673314184
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.418060644346179,1.5159767483337416
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.457858496525585,1.5063832325140287
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.49765634870499,1.4972503375266957
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.53746051800379,1.4885585508561787
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.577258370183197,1.4802740227817446
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.617056222362603,1.4723806933574108
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.656854074542009,1.4648483617488042
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.696658243840808,1.4576572396494416
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.736456096020214,1.4507949683680863
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.77625394819962,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.816051800379027,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.855855969677828,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.895653821857234,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.93545167403664,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,8.975249526216045,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.015047378395451,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.054851547694252,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.094649399873658,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.134447252053064,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.17424510423247,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.21404927353127,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.253847125710676,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.293644977890082,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.333442830069488,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.373246999368288,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.413044851547696,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.452842703727102,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.492640555906506,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.532438408085913,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.572242577384712,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.61204042956412,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.651838281743526,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.691636133922932,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.731440303221731,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.771238155401138,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.811036007580544,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.85083385975995,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.89063802905875,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.930435881238155,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,9.970233733417562,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.010031585596968,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.049835754895767,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.089633607075173,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.12943145925458,1.4501158033513286
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.169229311433986,1.3035506750842591
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.209027163613394,1.0735136506128438
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.248831332912193,0.8031711934538851
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.288629185091597,0.5930052957795764
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.328427037271004,0.45967384608858464
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.36822488945041,0.37438401394686016
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.40802905874921,0.31671639003392127
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.447826910928617,0.2755008412726227
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.487624763108023,0.24474449927128147
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.52742261528743,0.2209939581628372
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.567226784586229,0.20211007560063599
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.607024636765635,0.186773047860543
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.646822488945041,0.1740664829479013
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.686620341124447,0.16338176535046192
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.726424510423248,0.15428360631868213
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.766222362602655,0.14643863250299666
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.806020214782059,0.1396166156229331
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.845818066961465,0.13362607151729106
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.885615919140871,0.12832951974494947
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.925420088439672,0.12361828453298651
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,10.965217940619079,0.11939758654286062
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.005015792798485,0.11559862973673658
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.044813644977891,0.11216304976260227
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.08461781427669,0.10904245330246994
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.124415666456096,0.10619690666314247
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.164213518635503,0.10359268429759151
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.204011370814909,0.10120164097068209
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.243815540113708,0.09899946150160746
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.283613392293114,0.09696589844421871
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.32341124447252,0.09508174813426135
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.363209096651927,0.09333389123150262
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.403006948831333,0.09170724080305462
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.442811118130132,0.09019113971192468
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.482608970309538,0.08877531187422089
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.522406822488946,0.08745898387644076
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.562204674668353,0.08622767390657124
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.602008843967152,0.08508370711787654
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.641806696146556,0.08400941268210868
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.681604548325963,0.08299629157040019
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.72140240050537,0.08203931417920068
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.76120656980417,0.08113495934407389
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.801004421983576,0.08027841121268046
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.840802274162982,0.07946705519989503
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.880600126342388,0.07869783795624714
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.920404295641188,0.07796707138385006
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,11.960202147820594,0.07727322304381658
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,50.0,12.0,0.07661278363041252
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.3785953253316488,99.48159093070771
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.4183946304485155,96.90559220396038
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.4581939987365761,94.14484734542182
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.49799330385344287,91.10551645241353
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.5377926721415035,87.63114134090885
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.5775919772583702,83.41361422667529
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.6173912823752369,77.65169069228484
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.6571907770056854,66.59124869030734
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.6969898926089704,52.796398430880146
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.7367890082122552,47.78648077440347
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.7765887555274795,44.80255408393104
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.8163878711307644,42.64119132628668
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.8561869867340492,40.92982996121405
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.8959867340492736,39.50248170642899
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.9357858496525585,38.27013147374119
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,0.9755855969677827,37.17925490109977
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,1.0153847125710675,36.19527621764964
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,1.0551838281743526,35.29437820929648
B4158_D157_a0.13_ms100,$t_{T_{\rm max}}$,150.0,1.0949835754895767,34.45965941749154
