prescription,sigma,nBH_over_n0,T_nuc_MeV
GCN,150.0,5.711705622236261,48.32895454730553
GCN,150.0,5.751504737839546,48.047827106702826
GCN,150.0,5.791304485154769,47.760056704895376
GCN,150.0,5.831103600758055,47.46720773184769
GCN,150.0,5.870902716361339,47.16827245014475
GCN,150.0,5.9107024636765635,46.86355355690657
GCN,150.0,5.950501579279849,46.552748131230786
GCN,150.0,5.990300694883134,46.2354382451407
GCN,150.0,6.030100442198358,45.912636493344124
GCN,150.0,6.069899557801643,45.58325212833147
GCN,150.0,6.109699305116867,45.24730887087797
GCN,150.0,6.149498420720152,44.90530552167678
GCN,150.0,6.189297536323437,44.55680925402952
GCN,150.0,6.22909728363866,44.20154163725759
GCN,150.0,6.268896399241946,43.84003824171062
GCN,150.0,6.308695514845231,43.47149562313472
GCN,150.0,6.348496525584333,43.09701290262882
GCN,150.0,6.3882943777637395,42.71526626029745
GCN,150.0,6.428092229943147,42.327259400737454
GCN,150.0,6.467890082122553,41.93225964428759
GCN,150.0,6.507694251421352,41.53033181672982
GCN,150.0,6.547492103600758,41.122035764226226
GCN,150.0,6.587289955780164,40.70678531165975
GCN,150.0,6.62708780795957,40.28485817406542
GCN,150.0,6.666891977258371,39.85612475417171
GCN,150.0,6.706689829437776,39.42123635634745
GCN,150.0,6.746487681617182,38.97969376382071
GCN,150.0,6.786285533796589,38.53175216176349
GCN,150.0,6.826089703095389,38.07676878133337
GCN,150.0,6.865887555274795,37.616003082686
GCN,150.0,6.905685407454201,37.14890644804085
GCN,150.0,6.9454832596336065,36.67607002489545
GCN,150.0,6.985287428932407,36.197477379364166
GCN,150.0,7.025085281111814,35.71238313820502
GCN,150.0,7.064883133291219,35.222288234277364
GCN,150.0,7.104680985470625,34.72678924380468
GCN,150.0,7.1444788376500314,34.22663768041609
GCN,150.0,7.1842830069488315,33.72098079522944
GCN,150.0,7.224080859128238,33.2113666803909
GCN,150.0,7.263878711307644,32.6968991711257
GCN,150.0,7.30367656348705,32.17870834627735
GCN,150.0,7.34348073278585,31.657437160576343
GCN,150.0,7.3832785849652565,31.132174316301953
GCN,150.0,7.423076437144663,30.604911062620857
GCN,150.0,7.462874289324068,30.074441576385688
GCN,150.0,7.502678458622867,29.54223576088896
GCN,150.0,7.542476310802275,29.008641604947837
GCN,150.0,7.5822741629816806,28.473630682465917
GCN,150.0,7.622072015161087,27.9380390338566
GCN,150.0,7.661869867340493,27.402488228589046
GCN,150.0,7.701674036639292,26.86677637449305
GCN,150.0,7.741471888818699,26.33201264314138
GCN,150.0,7.7812697409981055,25.798847555732895
GCN,150.0,7.821067593177512,25.267279563297603
GCN,150.0,7.860871762476311,24.73734806546884
GCN,150.0,7.900669614655716,24.210487911797575
GCN,150.0,7.940467466835124,23.687271714269595
GCN,150.0,7.98026531901453,23.1678477731511
GCN,150.0,8.020069488313329,22.65224048002988
GCN,150.0,8.059867340492735,22.1408383441316
GCN,150.0,8.099665192672141,21.63465274686737
GCN,150.0,8.13946304485155,21.133776626134296
GCN,150.0,8.179267214150348,20.639132637116703
GCN,150.0,8.219065066329753,20.150915084151432
GCN,150.0,8.258862918509159,19.668456534410787
GCN,150.0,8.298660770688565,19.19251594468641
GCN,150.0,8.338458622867973,18.72363733138853
GCN,150.0,8.378262792166772,18.26351775502497
GCN,150.0,8.418060644346179,17.811423793318095
GCN,150.0,8.457858496525585,17.366739355722366
GCN,150.0,8.49765634870499,16.929180730620512
GCN,150.0,8.53746051800379,16.498889020673403
GCN,150.0,8.577258370183197,16.07622097467356
GCN,150.0,8.617056222362603,15.662507276267185
GCN,150.0,8.656854074542009,15.258678634246861
GCN,150.0,8.696658243840808,14.864091420196823
GCN,150.0,8.736456096020214,14.477105698988924
GCN,150.0,8.77625394819962,14.093714775728559
GCN,150.0,8.816051800379027,13.715956207210615
GCN,150.0,8.855855969677828,13.34748647340829
GCN,150.0,8.895653821857234,12.99033755180871
GCN,150.0,8.93545167403664,12.645137226142275
GCN,150.0,8.975249526216045,12.310476428593734
GCN,150.0,9.015047378395451,11.984709827371907
GCN,150.0,9.054851547694252,11.665299718266692
GCN,150.0,9.094649399873658,11.349613102509675
GCN,150.0,9.134447252053064,11.038094747224115
GCN,150.0,9.17424510423247,10.73282001723611
GCN,150.0,9.21404927353127,10.436925140813235
GCN,150.0,9.253847125710676,10.154381664838887
GCN,150.0,9.293644977890082,9.888775652959287
GCN,150.0,9.333442830069488,9.640400113498105
GCN,150.0,9.373246999368288,9.39328694127331
GCN,150.0,9.413044851547696,9.145707226294427
GCN,150.0,9.452842703727102,8.896802711157019
GCN,150.0,9.492640555906506,8.64551902039718
GCN,150.0,9.532438408085913,8.392427971384624
GCN,150.0,9.572242577384712,8.139007074294806
GCN,150.0,9.61204042956412,7.887968713072554
GCN,150.0,9.651838281743526,7.646436335408516
GCN,150.0,9.691636133922932,7.420772732678804
GCN,150.0,9.731440303221731,7.2120482442728635
GCN,150.0,9.771238155401138,7.017607434585433
GCN,150.0,9.811036007580544,6.8340701581972025
GCN,150.0,9.85083385975995,6.6576733280610005
GCN,150.0,9.89063802905875,6.484881287553638
GCN,150.0,9.930435881238155,6.31168893492098
GCN,150.0,9.970233733417562,6.133967876278916
GCN,150.0,10.010031585596968,5.945614144942171
GCN,150.0,10.049835754895767,5.741420561787592
GCN,150.0,10.089633607075173,5.522761051609684
GCN,150.0,10.12943145925458,5.2994840911240395
GCN,150.0,10.169229311433986,5.086205034274023
minimization,150.0,0.2989966519267214,99.00675691560566
minimization,150.0,0.33879595704358817,97.11405563887635
minimization,150.0,0.3785953253316488,95.3626211578046
minimization,150.0,0.4183946304485155,93.73057159572605
minimization,150.0,0.4581939987365761,92.201283836495
minimization,150.0,0.49799330385344287,90.7619247024654
minimization,150.0,0.5377926721415035,89.40263074332682
minimization,150.0,0.5775919772583702,88.11564125904324
minimization,150.0,0.6173912823752369,86.89485129800958
minimization,150.0,0.6571907770056854,85.73537881403632
minimization,150.0,0.6969898926089704,84.6331628340855
minimization,150.0,0.7367890082122552,83.58483347272072
minimization,150.0,0.7765887555274795,82.58745303556215
minimization,150.0,0.8163878711307644,81.63835319268439
minimization,150.0,0.8561869867340492,80.73506773508761
minimization,150.0,0.8959867340492736,79.8753157698617
minimization,150.0,0.9357858496525585,79.05682544653423
minimization,150.0,0.9755855969677827,78.27749770015795
minimization,150.0,1.0153847125710675,77.5351983829763
minimization,150.0,1.0551838281743526,76.82785221620873
minimization,150.0,1.0949835754895767,76.15349984979757
minimization,150.0,1.1347826910928616,75.51019900405448
minimization,150.0,1.1745818066961466,74.89611228743372
minimization,150.0,1.214381554011371,74.30942063615007
minimization,150.0,1.2541806696146558,73.74846637771128
minimization,150.0,1.2939797852179407,73.21162481408862
minimization,150.0,1.333779532533165,72.69737248971116
minimization,150.0,1.3735786481364498,72.20428676160333
minimization,150.0,1.413377763739735,71.73103909661383
minimization,150.0,1.453177511054959,71.27635912589912
minimization,150.0,1.4929766266582438,70.8391004275736
minimization,150.0,1.532775742261529,70.41820275430744
minimization,150.0,1.5725754895767532,70.01263025801522
minimization,150.0,1.6123746051800378,69.6215420365452
minimization,150.0,1.652173720783323,69.24404854005135
minimization,150.0,1.6919734680985472,68.87937222968176
minimization,150.0,1.7317725837018318,68.5267919721934
minimization,150.0,1.771571699305117,68.18569441324898
minimization,150.0,1.8113714466203412,67.85539752971059
minimization,150.0,1.8511705622236259,67.53542566130498
minimization,150.0,1.890969677826911,67.22521040598052
minimization,150.0,1.9307694251421352,66.92429309466483
minimization,150.0,1.9705685407454203,66.63223759931701
minimization,150.0,2.010367656348705,66.34866087982414
minimization,150.0,2.050167403663929,66.07313573078818
minimization,150.0,2.089966519267214,65.80533298361098
minimization,150.0,2.129765634870499,65.5449464894672
minimization,150.0,2.169565382185723,65.29163310646379
minimization,150.0,2.209364497789008,65.0451467323501
minimization,150.0,2.249163613392293,64.80517387812779
minimization,150.0,2.2889633607075175,64.57146362611437
minimization,150.0,2.328762476310802,64.34377284159397
minimization,150.0,2.368561591914087,64.12188002364918
minimization,150.0,2.4083613392293115,63.90553751855206
minimization,150.0,2.448160454832596,63.69454362363945
minimization,150.0,2.4879595704358817,63.48866141290287
minimization,150.0,2.5277593177511055,63.2877155041049
minimization,150.0,2.56755843335439,63.091488258909635
minimization,150.0,2.6073575489576757,62.899778097752055
minimization,150.0,2.6471572962728995,62.71242985412708
minimization,150.0,2.686956411876184,62.52925782257933
minimization,150.0,2.726756159191409,62.35004083635732
minimization,150.0,2.7665552747946935,62.17460047823845
minimization,150.0,2.8063543903979786,62.00276968261613
minimization,150.0,2.846154137713203,61.8342885359607
minimization,150.0,2.8859532533164876,61.66946322490559
minimization,150.0,2.9257523689197726,61.50714759561712
minimization,150.0,2.965552116234997,61.34829153703551
minimization,150.0,3.0053512318382816,61.19184614359257
minimization,150.0,3.0451503474415667,61.03824579945386
minimization,150.0,3.084950094756791,60.88693004648734
minimization,150.0,3.124749210360076,60.73776181084623
minimization,150.0,3.1645483259633607,60.59101704140102
minimization,150.0,3.204348073278585,60.44617468280327
minimization,150.0,3.2441471888818696,60.30289694422561
minimization,150.0,3.283946304485155,60.161506807844546
minimization,150.0,3.323746051800379,60.021332781848834
minimization,150.0,3.3635451674036636,59.882552113954226
minimization,150.0,3.403344283006949,59.74533137337922
minimization,150.0,3.443144030322173,59.60866194666504
minimization,150.0,3.4829431459254576,59.47322844001464
minimization,150.0,3.522742261528743,59.33814499303667
minimization,150.0,3.562542008843967,59.20416345611826
minimization,150.0,3.6023411244472525,59.0701909005782
minimization,150.0,3.642140240050537,58.93668489888428
minimization,150.0,3.681939987365761,58.80353439449053
minimization,150.0,3.7217391029690465,58.670390200608004
minimization,150.0,3.761538218572331,58.536952200637394
minimization,150.0,3.801337965887555,58.403374626483796
minimization,150.0,3.8411370814908405,58.26950191161757
minimization,150.0,3.880936197094125,58.13528776209886
minimization,150.0,3.92073594440935,58.000188687346856
minimization,150.0,3.9605350600126346,57.86469020969051
minimization,150.0,4.00033417561592,57.72810042607657
minimization,150.0,4.040133922931144,57.59020649630306
minimization,150.0,4.079933038534429,57.451914910345465
minimization,150.0,4.119732154137713,57.311684289702214
minimization,150.0,4.1595319014529375,57.17059823287345
minimization,150.0,4.199331017056222,57.027811008483496
minimization,150.0,4.239130132659508,56.88327233192924
minimization,150.0,4.278929879974732,56.737476629975426
minimization,150.0,4.318728995578017,56.58961790472909
minimization,150.0,4.358528742893241,56.439769478087655
minimization,150.0,4.3983278584965255,56.28827359766536
minimization,150.0,4.43812697409981,56.134295548208726
minimization,150.0,4.477926721415035,55.97818468078479
minimization,150.0,4.51772583701832,55.81914275397576
minimization,150.0,4.557524952621605,55.65829646958213
minimization,150.0,4.597324699936829,55.49460211336334
minimization,150.0,4.6371238155401135,55.328240226813044
minimization,150.0,4.676922931143398,55.1589446657085
minimization,150.0,4.716722678458623,54.98683172060419
minimization,150.0,4.756521794061908,54.81151930143546
minimization,150.0,4.796320909665193,54.6334428796952
minimization,150.0,4.836120656980417,54.45174160717496
minimization,150.0,4.875919772583702,54.267134661700624
minimization,150.0,4.915718888186986,54.07827011230785
minimization,150.0,4.955518635502211,53.88638114912903
minimization,150.0,4.995317751105496,53.69077009233614
minimization,150.0,5.035116866708781,53.491394651709044
minimization,150.0,5.074916614024005,53.288105931751474
minimization,150.0,5.11471572962729,53.080924201129385
minimization,150.0,5.154514845230575,52.86951000654036
minimization,150.0,5.194314592545799,52.65371181359836
minimization,150.0,5.234113708149084,52.43358448606037
minimization,150.0,5.273912823752369,52.20949131283903
minimization,150.0,5.313712571067593,51.98031741016509
minimization,150.0,5.353511686670878,51.74688339864957
minimization,150.0,5.393310802274163,51.50851024817742
minimization,150.0,5.433110549589387,51.26517244889733
minimization,150.0,5.472909665192672,51.01723827003948
minimization,150.0,5.512708780795958,50.76389009377175
minimization,150.0,5.552508528111181,50.50565586071465
minimization,150.0,5.592307643714466,50.242270234213926
minimization,150.0,5.632106759317751,49.97329201069026
minimization,150.0,5.6719065066329755,49.69892703791162
minimization,150.0,5.711705622236261,49.418597714611046
minimization,150.0,5.751504737839546,49.1330222874678
minimization,150.0,5.791304485154769,48.84130523066692
minimization,150.0,5.831103600758055,48.54427091921609
minimization,150.0,5.870902716361339,48.24079621997261
minimization,150.0,5.9107024636765635,47.93145165828346
minimization,150.0,5.950501579279849,47.61610800469622
minimization,150.0,5.990300694883134,47.29447284175634
minimization,150.0,6.030100442198358,46.966585898643174
minimization,150.0,6.069899557801643,46.63215157083984
minimization,150.0,6.109699305116867,46.29088900111232
minimization,150.0,6.149498420720152,45.94386074676194
minimization,150.0,6.189297536323437,45.58985587366847
minimization,150.0,6.22909728363866,45.2287566339678
minimization,150.0,6.268896399241946,44.861562543905066
minimization,150.0,6.308695514845231,44.48706019992367
minimization,150.0,6.348496525584333,44.10589421742613
minimization,150.0,6.3882943777637395,43.71763693047104
minimization,150.0,6.428092229943147,43.32284954026111
minimization,150.0,6.467890082122553,42.92078341811401
minimization,150.0,6.507694251421352,42.511623032206245
minimization,150.0,6.547492103600758,42.09591699724688
minimization,150.0,6.587289955780164,41.67277811852774
minimization,150.0,6.62708780795957,41.242508438496955
minimization,150.0,6.666891977258371,40.805346054233134
minimization,150.0,6.706689829437776,40.36162704513729
minimization,150.0,6.746487681617182,39.91091292505135
minimization,150.0,6.786285533796589,39.45326374838764
minimization,150.0,6.826089703095389,38.98849291447478
minimization,150.0,6.865887555274795,38.51746473790847
minimization,150.0,6.905685407454201,38.0398052340007
minimization,150.0,6.9454832596336065,37.55562521535357
minimization,150.0,6.985287428932407,37.06575279973986
minimization,150.0,7.025085281111814,36.56871820235546
minimization,150.0,7.064883133291219,36.066475578316435
minimization,150.0,7.104680985470625,35.55833838998988
minimization,150.0,7.1444788376500314,35.044816933367564
minimization,150.0,7.1842830069488315,34.52602321659792
minimization,150.0,7.224080859128238,34.002412182450094
minimization,150.0,7.263878711307644,33.47346738877712
minimization,150.0,7.30367656348705,32.94056811176375
minimization,150.0,7.34348073278585,32.404328981836805
minimization,150.0,7.3832785849652565,31.863464735116285
minimization,150.0,7.423076437144663,31.32008106090887
minimization,150.0,7.462874289324068,30.773537489309014
minimization,150.0,7.502678458622867,30.22485093455231
minimization,150.0,7.542476310802275,29.674025380817657
minimization,150.0,7.5822741629816806,29.12203871952671
minimization,150.0,7.622072015161087,28.56893988380208
minimization,150.0,7.661869867340493,28.01587524906803
minimization,150.0,7.701674036639292,27.46203451713409
minimization,150.0,7.741471888818699,26.90910449278861
minimization,150.0,7.7812697409981055,26.357959600511265
minimization,150.0,7.821067593177512,25.808044534123493
minimization,150.0,7.860871762476311,25.25994695783553
minimization,150.0,7.900669614655716,24.71475535246851
minimization,150.0,7.940467466835124,24.173153709035066
minimization,150.0,7.98026531901453,23.63529489887083
minimization,150.0,8.020069488313329,23.10176144109956
minimization,150.0,8.059867340492735,22.57271566457066
minimization,150.0,8.099665192672141,22.04895212279687
minimization,150.0,8.13946304485155,21.530488047976387
minimization,150.0,8.179267214150348,21.018323422544537
minimization,150.0,8.219065066329753,20.513312507452238
minimization,150.0,8.258862918509159,20.014760502883473
minimization,150.0,8.298660770688565,19.523187586103887
minimization,150.0,8.338458622867973,19.038199968045724
minimization,150.0,8.378262792166772,18.56210064004778
minimization,150.0,8.418060644346179,18.09495993530944
minimization,150.0,8.457858496525585,17.63626142726066
minimization,150.0,8.49765634870499,17.18539327926487
minimization,150.0,8.53746051800379,16.74225358215035
minimization,150.0,8.577258370183197,16.30677546586437
minimization,150.0,8.617056222362603,15.880220802027338
minimization,150.0,8.656854074542009,15.463675275014921
minimization,150.0,8.696658243840808,15.057461790835005
minimization,150.0,8.736456096020214,14.66046614360254
minimization,150.0,8.77625394819962,14.269207094824202
minimization,150.0,8.816051800379027,13.88220833682772
minimization,150.0,8.855855969677828,13.503411627463896
minimization,150.0,8.895653821857234,13.1357399938602
minimization,150.0,8.93545167403664,12.78064555102588
minimization,150.0,8.975249526216045,12.437159713969843
minimization,150.0,9.015047378395451,12.103780064459478
minimization,150.0,9.054851547694252,11.778136366025421
minimization,150.0,9.094649399873658,11.457018538692306
minimization,150.0,9.134447252053064,11.140082654045118
minimization,150.0,9.17424510423247,10.828725487154427
minimization,150.0,9.21404927353127,10.525927152925737
minimization,150.0,9.253847125710676,10.23570416192998
minimization,150.0,9.293644977890082,9.96198628547157
minimization,150.0,9.333442830069488,9.706369186612452
minimization,150.0,9.373246999368288,9.457920395648529
minimization,150.0,9.413044851547696,9.208083966316822
minimization,150.0,9.452842703727102,8.957289910655861
minimization,150.0,9.492640555906506,8.70421320096286
minimization,150.0,9.532438408085913,8.449178039199106
minimization,150.0,9.572242577384712,8.193446993423429
minimization,150.0,9.61204042956412,7.939452539267105
minimization,150.0,9.651838281743526,7.693321987876981
minimization,150.0,9.691636133922932,7.462537244426696
minimization,150.0,9.731440303221731,7.249205634618634
minimization,150.0,9.771238155401138,7.050999552244087
minimization,150.0,9.811036007580544,6.864556152242473
minimization,150.0,9.85083385975995,6.686035865584743
minimization,150.0,9.89063802905875,6.511814160638312
minimization,150.0,9.930435881238155,6.337862219894583
minimization,150.0,9.970233733417562,6.160090913661799
minimization,150.0,10.010031585596968,5.972559055140285
minimization,150.0,10.049835754895767,5.769513533711088
minimization,150.0,10.089633607075173,5.551206294341655
minimization,150.0,10.12943145925458,5.326586596169334
minimization,150.0,10.169229311433986,5.110290112781807
