R_fm,W_total,W_bulk,W_surface,W_coulomb
1.5565130260521043,2167.0886371255933,-886.5900197331058,3044.4958267755514,9.182830083147367
1.5805210420841684,2220.799767951518,-928.2100756998625,3139.1381454341195,9.871698217261141
1.6045290581162326,2274.718784721048,-971.1097156972382,3235.2290771802823,10.599423238004166
1.6285370741482967,2328.8280428651424,-1015.3080196225068,3332.76862201404,11.36744047360937
1.6525450901803609,2383.109941070787,-1060.8240442530137,3431.7567799353924,12.17720538840818
1.676553106212425,2437.546921226457,-1107.6768225780113,3532.19355094434,13.03019286012849
1.700561122244489,2492.121468347722,-1155.8853631325692,3634.0789350408813,13.927896439409778
1.7245691382765531,2546.8161104838937,-1205.4686493337172,3737.412932225019,14.871827592591636
1.7485771543086173,2601.6134186056897,-1256.4456388199435,3842.1955424967514,15.863514928881983
1.7725851703406814,2656.4960064740403,-1308.8352627950428,3948.4267658560784,16.904503413004537
1.7965931863727456,2711.446530490684,-1362.6564253767226,4056.1066023030003,17.99635356440618
1.8206012024048097,2766.447689531363,-1417.92800295025,4165.235051837517,19.1406406440958
1.8446092184368739,2821.482224761284,-1474.6688435285816,4275.812114459629,20.338953830236516
1.868617234468938,2876.532919433329,-1532.8977661195888,4387.837790169336,21.59289538358188
1.8926252505010022,2931.582598670074,-1592.6335601003564,4501.312078966637,22.90407980379309
1.9166332665330663,2986.61412922972,-1653.8949845995464,4616.234980851534,24.274132977733082
1.9406412825651302,3041.610419255721,-1716.7007678891366,4732.606495824024,25.70469132083351
1.9646492985971944,3096.5544180112306,-1781.0696067854306,4850.42662388411,27.197400912551025
1.9886573146292585,3151.429115599189,-1847.0201660595365,4969.695365031791,28.753916626934945
2.0126653306613225,3206.217542667569,-1914.5710778588896,5090.412719267066,30.375901259392705
2.036673346693387,3260.9027701002497,-1983.7409411403478,5212.578686589938,32.065024650659524
2.060681362725451,3315.4679086951664,-2054.5483211141363,5336.193267000404,33.822962808898275
2.084689378757515,3369.8961088290207,-2127.0117487004336,5461.256460498465,35.65139703098975
2.108697394789579,3424.170560108615,-2201.149719999501,5587.7682670841195,37.552013023996665
2.1327054108216434,3478.2744910110264,-2276.9806957739806,5715.72868675737,39.52650002763697
2.1567134268537074,3532.191168511781,-2354.523100945201,5845.137719518215,41.57654993876727
