alpha_s,B4_MeV,Delta0_MeV,sigma_crit_star,M_max_Msun,reject_reason_code
0.0,174.0,140.0,,1.752132338132858,4
0.0,175.0,140.0,,1.728042672255344,4
0.0,176.0,140.0,,1.7044469554274915,4
0.0,177.0,140.0,,1.681360397283055,4
0.0,178.0,140.0,,1.6587104286257068,4
0.0,179.0,140.0,,1.6365329430445947,4
0.0,180.0,140.0,,1.6148034677877496,4
0.0,130.0,144.0,,3.712906481083398,6
0.0,131.0,144.0,,3.6390732939536496,6
0.0,132.0,144.0,,3.5674759942279994,6
0.0,133.0,144.0,,3.49804211975152,6
0.0,134.0,144.0,,3.430392945594827,6
0.0,135.0,144.0,,3.364739624010888,6
0.0,136.0,144.0,,3.300805561205658,6
0.0,137.0,144.0,,3.238775351177127,6
0.0,138.0,144.0,,3.178299303133457,6
0.0,139.0,144.0,,3.119677179565026,6
0.0,140.0,144.0,,3.06243943353996,6
0.0,141.0,144.0,,3.006845963935541,6
0.0,142.0,144.0,,2.9527199005791305,6
0.0,143.0,144.0,,2.900026155000003,6
0.0,144.0,144.0,,2.8486783710586137,6
0.0,145.0,144.0,194.02444794524027,2.7987930759611532,5
0.0,146.0,144.0,192.66455827351902,2.750066595859816,5
0.0,147.0,144.0,191.2713289838504,2.702640236439129,5
0.0,148.0,144.0,189.84512602510523,2.6563388398700516,5
0.0,149.0,144.0,188.38296799859168,2.611279544411474,5
0.0,150.0,144.0,186.88573136780613,2.567415414662162,5
0.0,151.0,144.0,185.35207999783182,2.524612606965257,5
0.0,152.0,144.0,183.7810217221961,2.4828356138756527,5
0.0,153.0,144.0,182.17250235876426,2.4420893008838553,5
0.0,154.0,144.0,180.5238693077705,2.4023577564669227,5
0.0,155.0,144.0,178.83543558115772,2.3635506762416942,5
0.0,156.0,144.0,177.10581786616578,2.325722466643914,5
0.0,157.0,144.0,175.33346129418115,2.28874102342875,5
0.0,158.0,144.0,173.5187789656875,2.2526212564972323,5
0.0,159.0,144.0,171.65908687172828,2.217454877532054,5
0.0,160.0,144.0,169.7535240000485,2.1830167812134174,5
0.0,161.0,144.0,167.80048364696586,2.149421518586107,5
0.0,162.0,144.0,165.8000082362699,2.1165899119568414,5
0.0,163.0,144.0,163.74931115587475,2.084528056621223,5
0.0,164.0,144.0,161.6472142602951,2.053179115353347,5
0.0,165.0,144.0,159.49265345488476,2.022547636014674,5
0.0,166.0,144.0,,1.9925726261619177,4
0.0,167.0,144.0,,1.96327430276905,4
0.0,168.0,144.0,,1.9346571859107413,4
0.0,169.0,144.0,,1.9066437503857936,4
0.0,170.0,144.0,,1.8792150995005705,4
0.0,171.0,144.0,,1.852414317796537,4
0.0,172.0,144.0,,1.8261971350955646,4
0.0,173.0,144.0,,1.8005162672263086,4
0.0,174.0,144.0,,1.7754128862852885,4
0.0,175.0,144.0,,1.7508123285536297,4
0.0,176.0,144.0,,1.7267403921547362,4
0.0,177.0,144.0,,1.703161578982361,4
0.0,178.0,144.0,,1.6800652048096016,4
0.0,179.0,144.0,,1.6574387275148956,4
0.0,180.0,144.0,,1.6352679696924155,4
0.0,130.0,148.0,,3.7804865884185563,6
0.0,131.0,148.0,,3.7047974870437166,6
0.0,132.0,148.0,,3.631754590384187,6
0.0,133.0,148.0,,3.5606157588129794,6
0.0,134.0,148.0,,3.4913433052973546,6
0.0,135.0,148.0,,3.4243231489701014,6
0.0,136.0,148.0,,3.3589242403463504,6
0.0,137.0,148.0,,3.2955684314491616,6
0.0,138.0,148.0,,3.2335770318963437,6
0.0,139.0,148.0,,3.1736780719367625,6
0.0,140.0,148.0,,3.115144464949027,6
0.0,141.0,148.0,,3.058298341102748,6
0.0,142.0,148.0,,3.0028443056936145,6
0.0,143.0,148.0,,2.9490730651022226,6
0.0,144.0,148.0,,2.896575265939021,6
0.0,145.0,148.0,198.70786255168292,2.8455398087458925,5
0.0,146.0,148.0,197.3651422866084,2.7955787746714265,5
0.0,147.0,148.0,195.98848530891127,2.747105668944038,5
0.0,148.0,148.0,194.57899376154828,2.69972545580146,5
0.0,149.0,148.0,193.13539171252884,2.6536811535903992,5
0.0,150.0,148.0,191.65683078143115,2.6087773001634225,5
0.0,151.0,148.0,190.14344180831384,2.5650166415112734,5
0.0,152.0,148.0,188.59197906847734,2.5222836653723877,5
0.0,153.0,148.0,187.00381739483308,2.4806001484580866,5
0.0,154.0,148.0,185.3772132544311,2.4399538536385594,5
0.0,155.0,148.0,183.71114680860782,2.4002512444769635,5
0.0,156.0,148.0,182.00546165500083,2.3615863418765413,5
0.0,157.0,148.0,180.2576648288992,2.323768675565366,5
0.0,158.0,148.0,178.46770024009888,2.2868842819280877,5
0.0,159.0,148.0,176.63420361474715,2.2508783454803036,5
0.0,160.0,148.0,174.75658348431557,2.2157193392150494,5
0.0,161.0,148.0,172.8321226997916,2.1813745681207397,5
0.0,162.0,148.0,170.86086235120678,2.147862314013243,5
0.0,163.0,148.0,168.84105116743262,2.115064090784288,5
0.0,164.0,148.0,166.77159270163935,2.08302068460428,5
0.0,165.0,148.0,164.65045832891545,2.051722597610923,5
0.0,166.0,148.0,162.4763901262205,2.0211154354106213,5
0.0,167.0,148.0,,1.9911742887919608,4
0.0,168.0,148.0,,1.961925775601918,4
0.0,169.0,148.0,,1.933291580245777,4
0.0,170.0,148.0,,1.9052897144200998,4
0.0,171.0,148.0,,1.8779331020661685,4
0.0,172.0,148.0,,1.8511154040304292,4
0.0,173.0,148.0,,1.8249048450922323,4
0.0,174.0,148.0,,1.7992300023938717,4
0.0,175.0,148.0,,1.7741017050350667,4
0.0,176.0,148.0,,1.749508501412123,4
0.0,177.0,148.0,,1.725436883198045,4
0.0,178.0,148.0,,1.7018609408102006,4
0.0,179.0,148.0,,1.6787988315621447,4
0.0,180.0,148.0,,1.6561887157650916,4
0.0,130.0,152.0,,3.8475808393465747,6
0.0,131.0,152.0,,3.770398252089394,6
0.0,132.0,152.0,,3.696108440146881,6
0.0,133.0,152.0,,3.6232868878495954,6
0.0,134.0,152.0,,3.552744640028233,6
0.0,135.0,152.0,,3.484162547789789,6
0.0,136.0,152.0,,3.4173496401119583,6
0.0,137.0,152.0,,3.3525018511630438,6
0.0,138.0,152.0,,3.28931423529398,6
0.0,139.0,152.0,,3.2281048399550096,6
0.0,140.0,152.0,,3.1682888046778324,6
0.0,141.0,152.0,,3.1101369648216055,6
0.0,142.0,152.0,,3.053503918718971,6
0.0,143.0,152.0,,2.9984452034804163,6
0.0,144.0,152.0,,2.944898704967398,6
0.0,145.0,152.0,203.46291980533454,2.8925662443355336,5
0.0,146.0,152.0,202.13530809904884,2.841611523647381,5
0.0,147.0,152.0,200.77565599996578,2.79205213066302,5
0.0,148.0,152.0,199.38319638518325,2.743727696988227,5
0.0,149.0,152.0,197.95676545621387,2.696646541366105,5
0.0,150.0,152.0,196.497368400797,2.6506585725848963,5
0.0,151.0,152.0,195.00207798990695,2.6059153008176503,5
0.0,152.0,152.0,193.47096337054677,2.5622360940103985,5
0.0,153.0,152.0,191.90309905492055,2.519630908755695,5
0.0,154.0,152.0,190.29704848431166,2.4780936248248926,5
0.0,155.0,152.0,188.65375126606608,2.4375247848911425,5
0.0,156.0,152.0,186.97036580565182,2.3980220087211075,5
0.0,157.0,152.0,185.24644538358095,2.359418671912312,5
0.0,158.0,152.0,183.48081069789131,2.3216926058032077,5
0.0,159.0,152.0,181.67328700358385,2.2849600749033616,5
0.0,160.0,152.0,179.82163444548848,2.24903281897474,5
0.0,161.0,152.0,177.92518960933253,2.2138837323272917,5
0.0,162.0,152.0,175.98253731229178,2.1796129685825694,5
0.0,163.0,152.0,173.9929986579684,2.146122260736198,5
0.0,164.0,152.0,171.95468447482565,2.113411130785309,5
0.0,165.0,152.0,169.86622400091522,2.0814105112785417,5
0.0,166.0,152.0,167.72579486457636,2.0501435106527244,5
0.0,167.0,152.0,165.53337312020096,2.01958126887163,5
0.0,168.0,152.0,,1.9896704908932943,4
0.0,169.0,152.0,,1.9604381218146012,4
0.0,170.0,152.0,,1.9318590356928402,4
0.0,171.0,152.0,,1.903909184581175,4
0.0,172.0,152.0,,1.8765430499201314,4
0.0,173.0,152.0,,1.849781557567308,4
0.0,174.0,152.0,,1.823569650552809,4
0.0,175.0,152.0,,1.7979320521316102,4
0.0,176.0,152.0,,1.7728553488778502,4
0.0,177.0,152.0,,1.748274153989548,4
0.0,178.0,152.0,,1.7241869370860383,4
0.0,179.0,152.0,,1.7006197055111427,4
0.0,180.0,152.0,,1.677521170844959,4
0.0,130.0,156.0,,3.9149227108744062,6
0.0,131.0,156.0,,3.836290334839283,6
0.0,132.0,156.0,,3.7601055229307523,6
0.0,133.0,156.0,,3.686034785104716,6
0.0,134.0,156.0,,3.6139968156961135,6
0.0,135.0,156.0,,3.544052558926399,6
0.0,136.0,156.0,,3.47583529067842,6
0.0,137.0,156.0,,3.409724574923351,6
0.0,138.0,156.0,,3.345288318415878,6
0.0,139.0,156.0,,3.2826224001641524,6
0.0,140.0,156.0,,3.221453003871885,6
0.0,141.0,156.0,,3.1622260577811074,6
0.0,142.0,156.0,,3.1044131773907124,6
0.0,143.0,156.0,,3.048264455491786,6
0.0,144.0,156.0,,2.9933596384914094,6
0.0,145.0,156.0,208.286785181764,2.940017182513417,5
0.0,146.0,156.0,206.97472797364338,2.8880479543554745,5
0.0,147.0,156.0,205.63076511398344,2.8373787559091665,5
0.0,148.0,156.0,204.25597844352293,2.78804240510389,5
0.0,149.0,156.0,202.84714003590224,2.7399885932215917,5
0.0,150.0,156.0,201.40487208716732,2.693009189783699,5
0.0,151.0,156.0,199.9281817966245,2.6472603323986177,5
0.0,152.0,156.0,198.41588434114067,2.6026695420094206,5
0.0,153.0,156.0,196.86865851727632,2.559125695889317,5
0.0,154.0,156.0,195.28357588845307,2.516695009746103,5
0.0,155.0,156.0,193.66095678019258,2.4752897020318017,5
0.0,156.0,156.0,191.99965108750806,2.434942169832067,5
0.0,157.0,156.0,190.29812341532715,2.395499426414183,5
0.0,158.0,156.0,188.5572816871727,2.356984233798036,5
0.0,159.0,156.0,186.7741950490548,2.3194274386074496,5
0.0,160.0,156.0,184.94834688843306,2.2827164886951605,5
0.0,161.0,156.0,183.07828433035988,2.2468682448753245,5
0.0,162.0,156.0,181.1641747702697,2.211843881166863,5
0.0,163.0,156.0,179.2034991121157,2.1776214349641165,5
0.0,164.0,156.0,177.19531336330792,2.1442009278367755,5
0.0,165.0,156.0,175.1377880534738,2.111519891257085,5
0.0,166.0,156.0,173.03148279189907,2.079597771993473,5
0.0,167.0,156.0,170.8728373581356,2.0484048242924757,5
0.0,168.0,156.0,168.66099290460625,2.0178920113510754,5
0.0,169.0,156.0,,1.9880389188542322,4
0.0,170.0,156.0,,1.9588757655141535,4
0.0,171.0,156.0,,1.9303210241969966,4
0.0,172.0,156.0,,1.9024097814369365,4
0.0,173.0,156.0,,1.875080780090038,4
0.0,174.0,156.0,,1.8483574753208374,4
0.0,175.0,156.0,,1.822201223577015,4
0.0,176.0,156.0,,1.7965884753012689,4
0.0,177.0,156.0,,1.7715101251484524,4
0.0,178.0,156.0,,1.7469627580209943,4
0.0,179.0,156.0,,1.722921466520195,4
0.0,180.0,156.0,,1.6993879442775501,4
0.0,130.0,160.0,,3.981606558217275,6
0.0,131.0,160.0,,3.9016663292687905,6
0.0,132.0,160.0,,3.823974446043392,6
0.0,133.0,160.0,,3.748544517273522,6
0.0,134.0,160.0,,3.6752280699035147,6
0.0,135.0,160.0,,3.6037432655443076,6
0.0,136.0,160.0,,3.5343409230051104,6
0.0,137.0,160.0,,3.4669274447713088,6
0.0,138.0,160.0,,3.4011555710137977,6
0.0,139.0,160.0,,3.3372409072770255,6
0.0,140.0,160.0,,3.2749172014826256,6
0.0,141.0,160.0,,3.2145492939874667,6
0.0,142.0,160.0,,3.155549492658163,6
0.0,143.0,160.0,,3.0981549005649622,6
0.0,144.0,160.0,,3.0421714802238182,6
0.0,145.0,160.0,213.17750504677997,2.9877678582789353,5
0.0,146.0,160.0,211.88183667116448,2.9346772824495844,5
0.0,147.0,160.0,210.5538238542108,2.8830544743316335,5
0.0,148.0,160.0,209.19448724022251,2.832628386730451,5
0.0,149.0,160.0,207.80279334662245,2.7835179014311757,5
0.0,150.0,160.0,206.3777659976911,2.7356159793146615,5
0.0,151.0,160.0,204.92005640437404,2.6889653115316086,5
0.0,152.0,160.0,203.42633262171034,2.6434338005484546,5
0.0,153.0,160.0,201.8977685640234,2.5990548581212387,5
0.0,154.0,160.0,200.3330042124644,2.5557669570477635,5
0.0,155.0,160.0,198.73094726890406,2.5134808469744603,5
0.0,156.0,160.0,197.09193710909804,2.47224641231229,5
0.0,157.0,160.0,195.41303826399763,2.4319536911288777,5
0.0,158.0,160.0,193.69471278714803,2.392677264625377,5
0.0,159.0,160.0,191.93562272033637,2.354300786426334,5
0.0,160.0,160.0,190.1355496777579,2.3168059094361246,5
0.0,161.0,160.0,188.2912698732473,2.280213479905227,5
0.0,162.0,160.0,186.40368578659263,2.2444705662751194,5
0.0,163.0,160.0,184.4710201941004,2.2095442859619214,5
0.0,164.0,160.0,182.49274917474446,2.1754339622734773,5
0.0,165.0,160.0,180.46574042457718,2.142114104747623,5
0.0,166.0,160.0,178.39041431335636,2.10949962363803,5
0.0,167.0,160.0,176.26477483397443,2.077666934561678,5
0.0,168.0,160.0,174.0877417004934,2.046550715196955,5
0.0,169.0,160.0,171.85737775730132,2.0160669644572975,5
0.0,170.0,160.0,,1.9863102492166649,4
0.0,171.0,160.0,,1.9571753904565523,4
0.0,172.0,160.0,,1.928680733908637,4
0.0,173.0,160.0,,1.900802865201404,4
0.0,174.0,160.0,,1.8735236977518044,4
0.0,175.0,160.0,,1.8468389455110246,4
0.0,176.0,160.0,,1.820704744301295,4
0.0,177.0,160.0,,1.795138920370026,4
0.0,178.0,160.0,,1.7701227656410061,4
0.0,179.0,160.0,,1.7456090465109824,4
0.0,180.0,160.0,,1.721601349701701,4
0.0,130.0,164.0,,4.047906621189734,6
0.0,131.0,164.0,,3.9663948460676943,6
0.0,132.0,164.0,,3.8874795928684467,6
0.0,133.0,164.0,,3.810596198959606,6
0.0,134.0,164.0,,3.7359418598644494,6
0.0,135.0,164.0,,3.6633022298823312,6
0.0,136.0,164.0,,3.5926069988305542,6
0.0,137.0,164.0,,3.5239124994721234,6
0.0,138.0,164.0,,3.456888890605174,6
0.0,139.0,164.0,,3.391808193647567,6
0.0,140.0,164.0,,3.3283957534821385,6
0.0,141.0,164.0,,3.266778355772857,6
0.0,142.0,164.0,,3.2065606397751263,6
0.0,143.0,164.0,,3.1480867919718456,6
0.0,144.0,164.0,,3.091061546712939,6
0.0,145.0,164.0,218.1352199878011,3.0357403566840557,5
0.0,146.0,164.0,216.85350614782635,2.9814982696509547,5
0.0,147.0,164.0,215.54130558856568,2.928886185964251,5
0.0,148.0,164.0,214.19776348848725,2.877496966808911,5
0.0,149.0,164.0,212.8220504113916,2.8273790301238013,5
0.0,150.0,164.0,211.4151769025782,2.7784978023292095,5
0.0,151.0,164.0,209.97424973439408,2.730950383015568,5
0.0,152.0,164.0,208.49933429479043,2.6845165991373796,5
0.0,153.0,164.0,206.9896088184106,2.6391984549590686,5
0.0,154.0,164.0,205.44385416899055,2.5950756975325806,5
0.0,155.0,164.0,203.8630565345652,2.5518952397332835,5
0.0,156.0,164.0,202.2443363593121,2.5098601260969295,5
0.0,157.0,164.0,200.58753838812316,2.468736483649118,5
0.0,158.0,164.0,198.89158002777825,2.4286877441389456,5
0.0,159.0,164.0,197.15659392358074,2.3894931370128405,5
0.0,160.0,164.0,195.3796533876446,2.3512851128489123,5
0.0,161.0,164.0,193.5611887665325,2.313986849527794,5
0.0,162.0,164.0,191.69971413662952,2.2775445636913876,5
0.0,163.0,164.0,189.79486896685273,2.2419223872847502,5
0.0,164.0,164.0,187.84378139883478,2.2071257915369142,5
0.0,165.0,164.0,185.84672798311325,2.1731407302054877,5
0.0,166.0,164.0,183.8019177136093,2.139869109292184,5
0.0,167.0,164.0,181.70861590782386,2.1073950486385935,5
0.0,168.0,164.0,179.56460829846418,2.0756181173860844,5
0.0,169.0,164.0,177.36890188307962,2.044544289700907,5
0.0,170.0,164.0,175.11933305925663,2.0141743013079667,5
0.0,171.0,164.0,,1.9844716902502968,4
0.0,172.0,164.0,,1.955405351173542,4
0.0,173.0,164.0,,1.9269660504013568,4
0.0,174.0,164.0,,1.899152601418102,4
0.0,175.0,164.0,,1.871932841706375,4
0.0,176.0,164.0,,1.8452913789210714,4
0.0,177.0,164.0,,1.8191806022215742,4
0.0,178.0,164.0,,1.7936491767473968,4
0.0,179.0,164.0,,1.7686211086966106,4
0.0,180.0,164.0,,1.7441491187524318,4
0.0,130.0,168.0,,4.113384570755936,6
0.0,131.0,168.0,,4.030643672241403,6
0.0,132.0,168.0,,3.9505219902942703,6
0.0,133.0,168.0,,3.872020586282206,6
0.0,134.0,168.0,,3.796287054284306,6
0.0,135.0,168.0,,3.7224266080421677,6
0.0,136.0,168.0,,3.6504215677975553,6
0.0,137.0,168.0,,3.5805576416128235,6
0.0,138.0,168.0,,3.5122796348956458,6
0.0,139.0,168.0,,3.4461438753570888,6
0.0,140.0,168.0,,3.3815477193158467,6
0.0,141.0,168.0,,3.3188314260929364,6
0.0,142.0,168.0,,3.257504600682432,6
0.0,143.0,168.0,,3.1980775309285625,6
0.0,144.0,168.0,,3.1400010728506973,6
0.0,145.0,168.0,223.15642096204198,3.083489872938283,5
0.0,146.0,168.0,221.8891782209088,3.028313452338354,5
0.0,147.0,168.0,220.59163365411095,2.974692931621183,5
0.0,148.0,168.0,219.2646402544337,2.9222701642176454,5
0.0,149.0,168.0,217.9056188277472,2.871311179569459,5
0.0,150.0,168.0,216.5146061495545,2.821615795253409,5
0.0,151.0,168.0,215.09091293867104,2.77313226278343,5
0.0,152.0,168.0,213.63345201369543,2.725742146986976,5
0.0,153.0,168.0,212.14317120669352,2.6795747124208056,5
0.0,154.0,168.0,210.6166184815927,2.6345785085989823,5
0.0,155.0,168.0,209.05482648119676,2.5905570658213097,5
0.0,156.0,168.0,207.4565373581307,2.5476967508727704,5
0.0,157.0,168.0,205.82044713305385,2.5057982405923918,5
0.0,158.0,168.0,204.14738249332746,2.464930816093005,5
0.0,159.0,168.0,202.43424679830255,2.4250550140656095,5
0.0,160.0,168.0,200.68125019751048,2.3861168269213127,5
0.0,161.0,168.0,198.8870451832232,2.348097886574471,5
0.0,162.0,168.0,197.05164548918975,2.310877966844889,5
0.0,163.0,168.0,195.17220422079492,2.274548032470446,5
0.0,164.0,168.0,193.24891303586958,2.2390925150752943,5
0.0,165.0,168.0,191.2801392808384,2.204442516262846,5
0.0,166.0,168.0,189.26549848076417,2.1705394432157528,5
0.0,167.0,168.0,187.20253304654537,2.137399878169434,5
0.0,168.0,168.0,185.09066189356372,2.104982706611323,5
0.0,169.0,168.0,182.92790435703873,2.0733205196901547,5
0.0,170.0,168.0,180.71445561044087,2.04237668849876,5
0.0,171.0,168.0,178.4470526186684,2.0120961687680645,5
0.0,172.0,168.0,,1.9824334016651013,4
0.0,173.0,168.0,,1.9534681163576821,4
0.0,174.0,168.0,,1.9251019446624884,4
0.0,175.0,168.0,,1.8973536841102538,4
0.0,176.0,168.0,,1.8701825290360343,4
0.0,177.0,168.0,,1.8435999126063793,4
0.0,178.0,168.0,,1.8175716747544202,4
0.0,179.0,168.0,,1.792098931607104,4
0.0,180.0,168.0,,1.7671279999802627,4
0.0,130.0,172.0,,4.1777423190980905,6
0.0,131.0,172.0,,4.093984989030087,6
0.0,132.0,172.0,,4.01251804412903,6
0.0,133.0,172.0,,3.9328821690188502,6
0.0,134.0,172.0,,3.8559709875922326,6
0.0,135.0,172.0,,3.7807506587952036,6
0.0,136.0,172.0,,3.7078643066534323,6
0.0,137.0,172.0,,3.63656547357932,6
0.0,138.0,172.0,,3.5674598267904147,6
0.0,139.0,172.0,,3.5001589466213763,6
0.0,140.0,172.0,,3.43450127278837,6
0.0,141.0,172.0,,3.370686767923309,6
0.0,142.0,172.0,,3.3083647125549858,6
0.0,143.0,172.0,,3.2478656997162325,6
0.0,144.0,172.0,,3.18879538635914,6
0.0,145.0,172.0,228.23962808677987,3.1312505825814214,5
0.0,146.0,172.0,226.98759359853662,3.075069837970616,5
0.0,147.0,172.0,225.70532204926965,3.020539586174482,5
0.0,148.0,172.0,224.39287314215343,2.9672464957972875,5
0.0,149.0,172.0,223.05025783360293,2.9154027299049106,5
0.0,150.0,172.0,221.6746646725433,2.8647150335570264,5
0.0,151.0,172.0,220.26887994478435,2.8152945611160045,5
0.0,152.0,172.0,218.82846414173224,2.767026316338763,5
0.0,153.0,172.0,217.3552417612184,2.7200025166085258,5
0.0,154.0,172.0,215.84773236777954,2.674176338659563,5
0.0,155.0,172.0,214.30502216472533,2.6293888362663647,5
0.0,156.0,172.0,212.72759181627842,2.5857585725364505,5
0.0,157.0,172.0,211.11187117040248,2.5430993280541214,5
0.0,158.0,172.0,209.4593697992334,2.501452062267668,5
0.0,159.0,172.0,207.76851959694665,2.460802755318514,5
0.0,160.0,172.0,206.03803844753645,2.4211208252064766,5
0.0,161.0,172.0,204.26848392951462,2.3823447104829736,5
0.0,162.0,172.0,202.45681394781468,2.344432751870571,5
0.0,163.0,172.0,200.60322733855372,2.3074768127391647,5
0.0,164.0,172.0,198.7061881719559,2.271293802364081,5
0.0,165.0,172.0,196.7656879816693,2.23592809431073,5
0.0,166.0,172.0,194.77901999088218,2.2014153152112335,5
0.0,167.0,172.0,192.74593388096076,2.167646016293112,5
0.0,168.0,172.0,190.66458352902998,2.1346359486765367,5
0.0,169.0,172.0,188.53510444127429,2.1023568358313325,5
0.0,170.0,172.0,186.35460049430714,2.070807433239184,5
0.0,171.0,172.0,184.12215514464083,2.039916599655591,5
0.0,172.0,172.0,181.83670144544715,2.009749106206832,5
0.0,173.0,172.0,,1.9802130299486593,4
0.0,174.0,172.0,,1.9513295654584175,4
0.0,175.0,172.0,,1.9230465293213677,4
0.0,176.0,172.0,,1.8953711034241778,4
0.0,177.0,172.0,,1.8682971157266106,4
0.0,178.0,172.0,,1.841789578700968,4
0.0,179.0,172.0,,1.8158226798823873,4
0.0,180.0,172.0,,1.7904018265991075,4
0.0,130.0,176.0,,4.24093129656446,6
0.0,131.0,176.0,,4.156260098318291,6
0.0,132.0,176.0,,4.073358399207206,6
0.0,133.0,176.0,,3.993114194114901,6
0.0,134.0,176.0,,3.9149323546170383,6
0.0,135.0,176.0,,3.8384122263993636,6
0.0,136.0,176.0,,3.764528571460391,6
0.0,137.0,176.0,,3.692319557719087,6
0.0,138.0,176.0,,3.622050624836941,6
0.0,139.0,176.0,,3.553605449021427,6
0.0,140.0,176.0,,3.4869307793857973,6
0.0,141.0,176.0,,3.4220148604218954,6
0.0,142.0,176.0,,3.3587998022373498,6
0.0,143.0,176.0,,3.297388740335197,6
0.0,144.0,176.0,,3.2372693571564475,6
0.0,145.0,176.0,233.38532869663484,3.178744269142456,5
0.0,146.0,176.0,232.14661742074506,3.121705868853357,5
0.0,147.0,176.0,230.8788096269595,3.0662103416973077,5
0.0,148.0,176.0,229.58112760197167,3.012015656476742,5
0.0,149.0,176.0,228.25283917499857,2.9591890955749895,5
0.0,150.0,176.0,226.89473419967766,2.9076039708253982,5
0.0,151.0,176.0,225.5043288417368,2.857362638385233,5
0.0,152.0,176.0,224.08162693956345,2.808320581424615,5
0.0,153.0,176.0,222.62592428222362,2.760564662391184,5
0.0,154.0,176.0,221.13613874880994,2.7138399256502357,5
0.0,155.0,176.0,219.61333314660567,2.668289706497319,5
0.0,156.0,176.0,218.05385625141727,2.623905638628924,5
0.0,157.0,176.0,216.45888227708616,2.5804562276634604,5
0.0,158.0,176.0,214.82708843176144,2.538123549527412,5
0.0,159.0,176.0,213.1571696577749,2.496670176757783,5
0.0,160.0,176.0,211.44998520568822,2.4561932129191875,5
0.0,161.0,176.0,209.70274852542317,2.416743053971137,5
0.0,162.0,176.0,207.9151947388774,2.378169961281126,5
0.0,163.0,176.0,206.08600687441344,2.340516444897128,5
0.0,164.0,176.0,204.21558924271218,2.3036755807834592,5
0.0,165.0,176.0,202.3009527531828,2.2677040555098964,5
0.0,166.0,176.0,200.342135944688,2.2325471803532406,5
0.0,167.0,176.0,198.33738668726537,2.198187339070874,5
0.0,168.0,176.0,196.2868559981353,2.164580420069161,5
0.0,169.0,176.0,194.18792136097153,2.1317259690945,5
0.0,170.0,176.0,192.03974673389462,2.0995704168701876,5
0.0,171.0,176.0,189.84162480695178,2.068133257840378,5
0.0,172.0,176.0,187.59050627250005,2.0373844914849517,5
0.0,173.0,176.0,185.28640457996968,2.0072849978676564,5
0.0,174.0,176.0,,1.9778754933472034,4
0.0,175.0,176.0,,1.9490347457724178,4
0.0,176.0,176.0,,1.920844513836642,4
0.0,177.0,176.0,,1.8932621299490682,4
0.0,178.0,176.0,,1.8662380116106934,4
0.0,179.0,176.0,,1.8397922145031111,4
0.0,180.0,176.0,,1.8139074591622657,4
0.0,130.0,180.0,,4.303421428507862,6
0.0,131.0,180.0,,4.217314535508347,6
0.0,132.0,180.0,,4.13357217915708,6
0.0,133.0,180.0,,4.052196550358771,6
0.0,134.0,180.0,,3.9727006794062603,6
0.0,135.0,180.0,,3.8953804658769937,6
0.0,136.0,180.0,,3.82046976225091,6
0.0,137.0,180.0,,3.7469843852003777,6
0.0,138.0,180.0,,3.675826679920875,6
0.0,139.0,180.0,,3.6063675109405104,6
0.0,140.0,180.0,,3.538963126271302,6
0.0,141.0,180.0,,3.4730601824513787,6
0.0,142.0,180.0,,3.4088970398061953,6
0.0,143.0,180.0,,3.346349600830668,6
0.0,144.0,180.0,,3.28542322276067,6
0.0,145.0,180.0,238.5901054375189,3.226007009076735,5
0.0,146.0,180.0,237.3649763848915,3.168107399968914,5
0.0,147.0,180.0,236.11092863641355,3.111631990114215,5
0.0,148.0,180.0,234.82925468737332,3.0565482955344043,5
0.0,149.0,180.0,233.51583115233916,3.002916940784046,5
0.0,150.0,180.0,232.17257926287203,2.9505322473680535,5
0.0,151.0,180.0,230.79892780831975,2.8994698731943993,5
0.0,152.0,180.0,229.39186898987478,2.849639124267846,5
0.0,153.0,180.0,227.9527911522996,2.8009759328624586,5
0.0,154.0,180.0,226.48190308037942,2.753543912183167,5
0.0,155.0,180.0,224.97636570521314,2.7071323198285917,5
0.0,156.0,180.0,223.4362487066896,2.6619945966401435,5
0.0,157.0,180.0,221.86061156777274,2.6177793564926923,5
0.0,158.0,180.0,220.2500448660364,2.574656127749247,5
0.0,159.0,180.0,218.60082760851606,2.53256082048621,5
0.0,160.0,180.0,216.91458028348228,2.491457569784975,5
0.0,161.0,180.0,215.18971228230268,2.4513636435483757,5
0.0,162.0,180.0,213.4248604402535,2.412141132127144,5
0.0,163.0,180.0,211.62085915243398,2.373754575142869,5
0.0,164.0,180.0,209.77439411657124,2.3363099311481306,5
0.0,165.0,180.0,207.88578273995552,2.2996620904784395,5
0.0,166.0,180.0,205.95332819593938,2.263902887405013,5
0.0,167.0,180.0,203.9774288134492,2.228892796907183,5
0.0,168.0,180.0,201.95513204173898,2.1946731565727435,5
0.0,169.0,180.0,199.88616839394513,2.1611961998426263,5
0.0,170.0,180.0,197.76850770041608,2.1285308015423756,5
0.0,171.0,180.0,195.60304255478763,2.096519440293241,5
0.0,172.0,180.0,193.38615899360002,2.065201622044082,5
0.0,173.0,180.0,191.11703587122818,2.034596210888945,5
0.0,174.0,180.0,188.7949551705247,2.004626495430657,5
0.0,175.0,180.0,,1.975289895744602,4
0.0,176.0,180.0,,1.9465957383964672,4
0.0,177.0,180.0,,1.9184983259592607,4
0.0,178.0,180.0,,1.8910137024606186,4
0.0,179.0,180.0,,1.8641067105309082,4
