T_MeV,phase,nBH_over_n0,R_star_fm,W_over_T,log10_tau_s
20.0,unpaired,1.2939797852179407,6.22479336,733.633495,243.10615669990284
20.0,unpaired,1.333779532533165,6.12494688,709.753495,232.7047447022435
20.0,unpaired,1.3735786481364498,6.0275204,686.91336,222.7559405198434
20.0,unpaired,1.413377763739735,5.93250254,665.068615,213.24039005267701
20.0,unpaired,1.453177511054959,5.83988702,644.1787099999999,204.14044738212976
20.0,unpaired,1.4929766266582438,5.74967453,624.206995,195.44015998807922
20.0,unpaired,1.532775742261529,5.66189209,605.124375,187.12685477697218
20.0,unpaired,1.5725754895767532,5.57655851,586.901875,179.18790232054837
20.0,unpaired,1.6123746051800378,5.49373595,569.520765,171.6151252482513
20.0,unpaired,1.652173720783323,5.41347495,552.9611950000001,164.3998471433751
20.0,unpaired,1.6919734680985472,5.3358335,537.20587,157.5345055145301
20.0,unpaired,1.7317725837018318,5.26090404,522.24498,151.01477404820932
20.0,unpaired,1.771571699305117,5.18876277,508.06625999999994,144.8352554860024
20.0,unpaired,1.8113714466203412,5.1195096,494.66249,138.9927366057097
20.0,unpaired,1.8511705622236259,5.05325352,482.028461,133.48487339270795
20.0,unpaired,1.890969677826911,4.99000132,470.1415865,128.301791018046
20.0,unpaired,1.9307694251421352,4.92999675,459.0211145,123.45171946460715
20.0,unpaired,1.9705685407454203,4.87313522,448.62648099999996,118.91700096130337
20.0,unpaired,2.010367656348705,4.81957737,438.96354899999994,114.70006764689478
20.0,unpaired,2.050167403663929,4.76934914,430.01582850000005,110.7936776001087
20.0,unpaired,2.089966519267214,4.72242331,421.7590215,107.18721559794525
20.0,unpaired,2.129765634870499,4.67884371,414.18163949999996,103.87560902581845
20.0,unpaired,2.169565382185723,4.6384816,407.245199,100.84211495782642
20.0,unpaired,2.209364497789008,4.60128982,400.9260655,98.07642356627812
20.0,unpaired,2.249163613392293,4.56723258,395.203628,95.56953351101635
20.0,unpaired,2.2889633607075175,4.53605679,390.024159,93.29814073406575
20.0,unpaired,2.328762476310802,4.50770553,385.366773,91.25314695613791
20.0,unpaired,2.368561591914087,4.48202492,381.19655750000004,89.41940042139268
20.0,unpaired,2.4083613392293115,4.4588742,377.4820375,87.78324347597919
20.0,unpaired,2.448160454832596,4.43806682,374.1859345,86.32852257696734
20.0,unpaired,2.4879595704358817,4.41943199,371.27464100000003,85.04067857227685
20.0,unpaired,2.5277593177511055,4.40280842,368.717085,83.9062559256501
20.0,unpaired,2.56755843335439,4.38810511,366.49395549999997,82.91688961106382
20.0,unpaired,2.6073575489576757,4.37499264,364.5500935,82.0487365071382
20.0,unpaired,2.6471572962728995,4.36351099,362.8878765,81.30281017852423
20.0,unpaired,2.686956411876184,4.35345824,361.47308250000003,80.66432511361057
20.0,unpaired,2.726756159191409,4.34463629,360.272604,80.1189812465005
20.0,unpaired,2.7665552747946935,4.33702391,359.28092849999996,79.66439948694817
20.0,unpaired,2.8063543903979786,4.33041835,358.464991,79.28630885864445
20.0,unpaired,2.846154137713203,4.32473199,357.80969749999997,78.978199077949
20.0,unpaired,2.8859532533164876,4.31987568,357.299917,78.7335482515317
20.0,unpaired,2.9257523689197726,4.31575193,356.9194615,78.54537932583975
20.0,unpaired,2.965552116234997,4.31226007,356.6517255,78.40653646932917
20.0,unpaired,3.0053512318382816,4.30929103,356.478947,78.30936813217842
20.0,unpaired,3.0451503474415667,4.30678861,356.39153150000004,78.24974542192031
20.0,unpaired,3.084950094756791,4.30469327,356.3794445,78.22334944245993
20.0,unpaired,3.124749210360076,4.30287205,356.421336,78.22098151197925
20.0,unpaired,3.1645483259633607,4.30131084,356.514185,78.24134715495411
20.0,unpaired,3.204348073278585,4.29986033,356.634059,78.27412878752229
20.0,unpaired,3.2441471888818696,4.29855599,356.78562999999997,78.32135052192338
20.0,unpaired,3.283946304485155,4.29736314,356.962709,78.3803462302182
20.0,unpaired,3.323746051800379,4.29610808,357.1374455,78.43910177729735
20.0,unpaired,3.3635451674036636,4.29474188,357.301305,78.49393647749017
20.0,unpaired,3.403344283006949,4.29334065,357.46532,78.54960427022273
20.0,unpaired,3.443144030322173,4.29177965,357.609086,78.59729658942295
20.0,unpaired,3.4829431459254576,4.28999303,357.7213675,78.63215719834864
20.0,unpaired,3.522742261528743,4.2880478,357.811787,78.65832297276323
20.0,unpaired,3.562542008843967,4.28573793,357.8470175,78.66140262777678
20.0,unpaired,3.6023411244472525,4.28319411,357.8467215,78.64985700291341
20.0,unpaired,3.642140240050537,4.2802762,357.787876,78.61373503464979
20.0,unpaired,3.681939987365761,4.27704575,357.679305,78.556818049629
20.0,unpaired,3.7217391029690465,4.27336322,357.49803099999997,78.46916792076576
20.0,unpaired,3.761538218572331,4.2692916,357.2531675,78.35468748442506
20.0,unpaired,3.801337965887555,4.26484174,356.94563600000004,78.21374459071642
20.0,unpaired,3.8411370814908405,4.25986459,356.550929,78.03573536192896
20.0,unpaired,3.880936197094125,4.25451337,356.0926915,77.83082672382197
20.0,unpaired,3.92073594440935,4.24866405,355.55044549999997,77.59015269758558
20.0,unpaired,3.9605350600126346,4.24232026,354.9241195,77.31364701519779
20.0,unpaired,4.00033417561592,4.23550998,354.2175525,77.00293227604531
20.0,unpaired,4.040133922931144,4.22818724,353.422866,76.654576679741
20.0,unpaired,4.079933038534429,4.22030814,352.5325155,76.26528986634956
20.0,unpaired,4.119732154137713,4.21204461,351.573601,75.84672650770115
20.0,unpaired,4.1595319014529375,4.2032173,350.517012,75.38629625343582
20.0,unpaired,4.199331017056222,4.19386397,349.368515,74.88645182587338
20.0,unpaired,4.239130132659508,4.18405309,348.1387955,74.35177508815673
20.0,unpaired,4.278929879974732,4.1737363,346.81989899999996,73.77879700386761
20.0,unpaired,4.318728995578017,4.16291172,345.411445,73.16732604713988
20.0,unpaired,4.358528742893241,4.15163187,343.92174450000005,72.52091687599382
20.0,unpaired,4.3983278584965255,4.13989194,342.3500235,71.83920801202406
20.0,unpaired,4.43812697409981,4.12769936,340.69753249999997,71.12271471567246
20.0,unpaired,4.477926721415035,4.11505662,338.9648025,70.37164097443811
20.0,unpaired,4.51772583701832,4.10189374,337.140887,69.5812418642316
20.0,unpaired,4.557524952621605,4.08838563,335.253877,68.76361767592486
20.0,unpaired,4.597324699936829,4.07442389,333.286883,67.91146623713378
20.0,unpaired,4.6371238155401135,4.06003801,331.24497,67.02695812593792
20.0,unpaired,4.676922931143398,4.04528994,329.1384155,66.11451822810578
20.0,unpaired,4.716722678458623,4.03010119,326.9553595,65.16902524301038
20.0,unpaired,4.756521794061908,4.01455221,324.709108,64.1962175585339
20.0,unpaired,4.796320909665193,3.99859256,322.3924255,63.19297430367682
20.0,unpaired,4.836120656980417,3.98234435,320.025176,62.16787494458517
20.0,unpaired,4.875919772583702,3.96562663,317.57991649999997,61.10908765178701
20.0,unpaired,4.915718888186986,3.94866836,315.0932575,60.032423094913895
20.0,unpaired,4.955518635502211,3.93125988,312.5335305,58.9242389237525
20.0,unpaired,4.995317751105496,3.91357647,309.9289725,57.796738618075295
20.0,unpaired,5.035116866708781,3.89551962,307.265419,56.6438390010347
20.0,unpaired,5.074916614024005,3.87706918,304.54098949999997,55.46475887701014
20.0,unpaired,5.11471572962729,3.85828327,301.7658525,54.263914048776826
20.0,unpaired,5.154514845230575,3.83917476,298.943225,53.04272936245396
20.0,unpaired,5.194314592545799,3.81973331,296.0727975,51.80110013913145
20.0,unpaired,5.234113708149084,3.7998435,293.1385375,50.53215258537171
20.0,unpaired,5.273912823752369,3.7796541,290.164323,49.246217993550154
20.0,unpaired,5.313712571067593,3.75910377,287.1423345,47.939957371964574
20.0,unpaired,5.353511686670878,3.73811827,284.06300849999997,46.609276827070886
20.0,unpaired,5.393310802274163,3.71685694,280.9515385,45.2650727474859
20.0,unpaired,5.433110549589387,3.69508914,277.77533400000004,43.893317210865725
20.0,unpaired,5.472909665192672,3.67301284,274.56516,42.50730047217678
20.0,unpaired,5.512708780795958,3.65054032,271.3096445,41.10214142596195
20.0,unpaired,5.552508528111181,3.62769416,268.013648,39.67994518476175
20.0,unpaired,5.592307643714466,3.60443043,264.672381,38.23866956085211
20.0,unpaired,5.632106759317751,3.58075928,261.2889255,36.779642961166815
20.0,unpaired,5.6719065066329755,3.55674408,257.8738775,35.307438617391796
20.0,unpaired,5.711705622236261,3.53229643,254.41620200000003,33.817306710176354
20.0,unpaired,5.751504737839546,3.50753183,250.9337285,32.316928101720805
20.0,unpaired,5.791304485154769,3.48234707,247.4134175,30.800679194744216
20.0,unpaired,5.831103600758055,3.45681694,243.8672055,29.273686106424165
20.0,unpaired,5.870902716361339,3.43096059,240.29909149999997,27.73767541234944
20.0,unpaired,5.9107024636765635,3.40470731,236.7007615,26.18904672787695
20.0,unpaired,5.950501579279849,3.37818913,233.0915415,24.636113668200466
20.0,unpaired,5.990300694883134,3.35124836,229.45138649999998,23.070225744261844
20.0,unpaired,6.030100442198358,3.32407801,225.80753850000002,21.50310185792791
20.0,unpaired,6.069899557801643,3.29663859,222.15572350000002,19.932886553574015
20.0,unpaired,6.109699305116867,3.26884928,218.486411,18.35545994348037
20.0,unpaired,6.149498420720152,3.24087285,214.8220515,16.78047109789792
20.0,unpaired,6.189297536323437,3.21261396,211.151123,15.202949239175906
20.0,unpaired,6.22909728363866,3.1841055,207.4788835,13.62514104268523
20.0,unpaired,6.268896399241946,3.15544093,203.8181035,12.052530175492723
20.0,unpaired,6.308695514845231,3.12652811,200.1578445,10.480395808944506
20.0,unpaired,6.348496525584333,3.09745814,196.510356,8.913997349638622
20.0,unpaired,6.3882943777637395,3.06827471,192.881613,7.355900176762152
20.0,unpaired,6.428092229943147,3.038883,189.2604885,5.801300201809353
20.0,unpaired,6.467890082122553,3.00938492,185.660067,4.255827680300512
20.0,unpaired,6.507694251421352,2.97982103,182.08561,2.721735971129852
20.0,unpaired,6.547492103600758,2.95010725,178.52739449999999,1.1948289263034013
20.0,unpaired,6.587289955780164,2.92035343,174.9988755,-0.31909926713616715
20.0,unpaired,6.62708780795957,2.89054148,171.49810050000002,-1.8209015190287787
20.0,unpaired,6.666891977258371,2.86066484,168.02452350000002,-3.310810860125615
20.0,unpaired,6.706689829437776,2.83071494,164.5774025,-4.7891547567360115
20.0,unpaired,6.746487681617182,2.80079719,161.168907,-6.250696479724151
20.0,unpaired,6.786285533796589,2.7709049,157.798183,-7.69580691067262
20.0,unpaired,6.826089703095389,2.7409811,154.4588305,-9.127242187403906
20.0,unpaired,6.865887555274795,2.71103204,151.151649,-10.544656358162547
20.0,unpaired,6.905685407454201,2.68115839,147.8876345,-11.943322443195807
20.0,unpaired,6.9454832596336065,2.65136317,144.6668535,-13.323215441262702
20.0,unpaired,6.985287428932407,2.62155256,141.47907700000002,-14.688728632629239
20.0,unpaired,7.025085281111814,2.59182864,138.3350735,-16.035236364897674
20.0,unpaired,7.064883133291219,2.56219828,135.2352605,-17.362557299921292
20.0,unpaired,7.104680985470625,2.5326617,132.1793405,-18.67081792605099
20.0,unpaired,7.1444788376500314,2.50318381,129.163429,-19.961690952784767
20.0,unpaired,7.1842830069488315,2.47381497,126.19238800000001,-21.233086133793677
20.0,unpaired,7.224080859128238,2.44456541,123.26686950000001,-22.484721238733712
20.0,unpaired,7.263878711307644,2.41544198,120.3871455,-23.716480165838263
20.0,unpaired,7.30367656348705,2.38644792,117.5531125,-24.928408404590943
20.0,unpaired,7.34348073278585,2.35759633,114.7656025,-26.12015073126916
20.0,unpaired,7.3832785849652565,2.32889296,112.024691,-27.29166936005688
20.0,unpaired,7.423076437144663,2.30030339,109.326671,-28.44455815561744
20.0,unpaired,7.462874289324068,2.27187826,106.675866,-29.57696396392728
20.0,unpaired,7.502678458622867,2.24366395,104.07599,-30.687294165141033
20.0,unpaired,7.542476310802275,2.21558477,101.519521,-31.778773968515797
20.0,unpaired,7.5822741629816806,2.18765647,99.007442,-32.85098153461695
20.0,unpaired,7.622072015161087,2.15995555,96.54602650000001,-33.90123090056378
20.0,unpaired,7.661869867340493,2.13241556,94.128766,-34.93231360417223
20.0,unpaired,7.701674036639292,2.10508171,91.759052,-35.9427768360587
20.0,unpaired,7.741471888818699,2.07795602,89.436418,-36.93282188237076
20.0,unpaired,7.7812697409981055,2.05101479,87.158231,-37.90357893723063
20.0,unpaired,7.821067593177512,2.02429176,84.926728,-38.854092278845016
20.0,unpaired,7.860871762476311,1.99779639,82.742019,-39.78431941631604
20.0,unpaired,7.900669614655716,1.97150124,80.6011985,-40.695501796742555
20.0,unpaired,7.940467466835124,1.94540859,78.50385250000001,-41.587822398952966
20.0,unpaired,7.98026531901453,1.91955685,76.452404,-42.460247749330094
20.0,unpaired,8.020069488313329,1.89391987,74.4441105,-43.31395219345455
20.0,unpaired,8.059867340492735,1.86853171,72.4809565,-44.148091908802435
20.0,unpaired,8.099665192672141,1.84336365,70.5600425,-44.963909987937065
20.0,unpaired,8.13946304485155,1.81845154,68.68341649999999,-45.76053584810478
20.0,unpaired,8.179267214150348,1.79376828,66.848343,-46.53914133267312
20.0,unpaired,8.219065066329753,1.76931814,65.05448750000001,-47.29987188370932
20.0,unpaired,8.258862918509159,1.74510473,63.301453,-48.042901601890975
20.0,unpaired,8.298660770688565,1.72115537,61.590517999999996,-48.76769291456228
20.0,unpaired,8.338458622867973,1.69744768,59.9193825,-49.475228347660504
20.0,unpaired,8.378262792166772,1.67398259,58.287451,-50.165768883390136
20.0,unpaired,8.418060644346179,1.65076296,56.694258000000005,-50.8395151598837
20.0,unpaired,8.457858496525585,1.62781378,55.140823999999995,-51.49604305891105
20.0,unpaired,8.49765634870499,1.6050904,53.6234625,-52.136921002217335
20.0,unpaired,8.53746051800379,1.5826402,52.14468050000001,-52.76109338833709
20.0,unpaired,8.577258370183197,1.56041769,50.700824999999995,-53.37011648747021
20.0,unpaired,8.617056222362603,1.5384709,49.29436215,-53.962949732123214
20.0,unpaired,8.656854074542009,1.51677586,47.92308045,-54.54053973290771
20.0,unpaired,8.696658243840808,1.49533502,46.58648905,-55.10310005714457
20.0,unpaired,8.736456096020214,1.4741267,45.2826258,-55.651469485146826
20.0,unpaired,8.77625394819962,1.45319374,44.01349085,-56.184807359351524
20.0,unpaired,8.816051800379027,1.43251562,42.77718605,-56.703927405086944
20.0,unpaired,8.855855969677828,1.41209111,41.573018000000005,-57.209129056121384
20.0,unpaired,8.895653821857234,1.39190133,40.3992839,-57.701138222511126
20.0,unpaired,8.93545167403664,1.37198411,39.2575764,-58.17929195397857
20.0,unpaired,8.975249526216045,1.35230245,38.14517585,-58.644745411066914
20.0,unpaired,9.015047378395451,1.33287386,37.06250015,-59.09733094622744
20.0,unpaired,9.054851547694252,1.31369758,36.00892365,-59.53732112688083
20.0,unpaired,9.094649399873658,1.29477273,34.983821899999995,-59.96498708027066
20.0,unpaired,9.134447252053064,1.27609827,33.98657275,-60.38060065388899
20.0,unpaired,9.17424510423247,1.25765733,33.015734300000005,-60.78477438163713
20.0,unpaired,9.21404927353127,1.23948102,32.072396049999995,-61.17706284968516
20.0,unpaired,9.253847125710676,1.2215358,31.154276650000003,-61.55843059549586
20.0,unpaired,9.293644977890082,1.20382156,30.260873750000002,-61.929097654280646
20.0,unpaired,9.333442830069488,1.18636775,29.39314895,-62.28867218371796
20.0,unpaired,9.373246999368288,1.16914216,28.548987849999996,-62.63804820131715
20.0,unpaired,9.413044851547696,1.1521594,27.7286177,-62.977140093526906
20.0,unpaired,9.452842703727102,1.13540362,26.930791199999998,-63.30647758247995
20.0,unpaired,9.492640555906506,1.11888636,26.15558735,-63.62604064771752
20.0,unpaired,9.532438408085913,1.10260781,25.402538,-63.93603274116984
20.0,unpaired,9.572242577384712,1.08655148,24.670426,-64.23697251772147
20.0,unpaired,9.61204042956412,1.07071722,23.95881225,-64.52905095625738
20.0,unpaired,9.651838281743526,1.05511688,23.2677909,-64.81224062942576
20.0,unpaired,9.691636133922932,1.03973628,22.5963036,-65.08699228491288
20.0,unpaired,9.731440303221731,1.02458561,21.944375,-65.3533071818501
20.0,unpaired,9.771238155401138,1.00965246,21.3110583,-65.61158723107
20.0,unpaired,9.811036007580544,0.994935289,20.6958933,-65.8620347897248
20.0,unpaired,9.85083385975995,0.980433408,20.09846405,-66.10483290859717
20.0,unpaired,9.89063802905875,0.966146504,19.5183769,-66.34015774462281
20.0,unpaired,9.930435881238155,0.952073886,18.95522885,-66.56818671480505
20.0,unpaired,9.970233733417562,0.938215183,18.4086367,-66.78909179143204
20.0,unpaired,10.010031585596968,0.924561461,17.877892850000002,-67.00317592332676
20.0,unpaired,10.049835754895767,0.911123258,17.36305575,-67.21043461884238
20.0,unpaired,10.089633607075173,0.89788447,16.86316705,-67.4112733673565
20.0,unpaired,10.12943145925458,0.884850641,16.3781094,-67.60576325355545
20.0,unpaired,10.169229311433986,0.87203155,15.90791385,-67.79391980539242
20.0,unpaired,10.209027163613394,0.859421129,15.45203045,-67.97600836249987
20.0,unpaired,10.248831332912193,0.847029546,15.0105132,-68.15209369153717
20.0,unpaired,10.288629185091597,0.833264953,14.526342600000001,-68.34125682027268
20.0,unpaired,10.328427037271004,0.821132504,14.1070529,-68.5072027812906
20.0,unpaired,10.36822488945041,0.809189395,13.700270499999998,-68.66780131257532
20.0,unpaired,10.40802905874921,0.797426563,13.305414099999998,-68.8233126612041
20.0,unpaired,10.447826910928617,0.785842576,12.922174649999999,-68.97389966865082
20.0,unpaired,10.487624763108023,0.774444894,12.55053745,-69.11965055073186
20.0,unpaired,10.52742261528743,0.763234726,12.1902784,-69.26097119905918
20.0,unpaired,10.567226784586229,0.751479851,11.8181213,-69.40102836129742
20.0,unpaired,10.607024636765635,0.740551125,11.47727345,-69.53293442798478
20.0,unpaired,10.646822488945041,0.729793372,11.14660815,-69.66046182771515
20.0,unpaired,10.686620341124447,0.719197429,10.825621649999999,-69.78382039323324
20.0,unpaired,10.726424510423248,0.708768227,10.51424755,-69.9030486788654
20.0,unpaired,10.766222362602655,0.698496393,10.2119961,-70.01834864561516
20.0,unpaired,10.806020214782059,0.688386266,9.91879155,-70.12976293271811
20.0,unpaired,10.845818066961465,0.678429602,9.634196849999999,-70.23747253252671
20.0,unpaired,10.885615919140871,0.668623999,9.35795495,-70.34158926280156
20.0,unpaired,10.925420088439672,0.658973845,9.090002649999999,-70.44214955841468
20.0,unpaired,10.965217940619079,0.649470639,8.8299223,-70.53932586598962
20.0,unpaired,11.005015792798485,0.64011829,8.5776449,-70.63315637319442
20.0,unpaired,11.044813644977891,0.630903262,8.33263745,-70.7238557535902
20.0,unpaired,11.08461781427669,0.621834821,8.09498355,-70.81140535414636
20.0,unpaired,11.124415666456096,0.612910151,7.86444525,-70.8959072889748
20.0,unpaired,11.164213518635503,0.604117819,7.6405737,-70.9775405281742
20.0,unpaired,11.204011370814909,0.595466354,7.42343645,-71.05629329404913
20.0,unpaired,11.243815540113708,0.586948186,7.21269545,-71.13230354787243
20.0,unpaired,11.283613392293114,0.578559598,7.0081192,-71.20566953810975
20.0,unpaired,11.32341124447252,0.570306902,6.80972265,-71.27639651484704
20.0,unpaired,11.363209096651927,0.562176477,6.61704535,-71.34466653870045
20.0,unpaired,11.403006948831333,0.554176022,6.4301417999999995,-71.41047140387879
20.0,unpaired,11.442811118130132,0.546298737,6.2487265999999995,-71.47392816101521
20.0,unpaired,11.482608970309538,0.538544179,6.07266865,-71.53509350651693
20.0,unpaired,11.522406822488946,0.530908947,5.90177345,-71.59405107694636
20.0,unpaired,11.562204674668353,0.523392573,5.7359169,-71.65085616059238
20.0,unpaired,11.602008843967152,0.515995941,5.5750064,-71.70555532596126
20.0,unpaired,11.641806696146556,0.50871148,5.41877,-71.75825344638373
20.0,unpaired,11.681604548325963,0.501538892,5.2670993,-71.80900215973433
20.0,unpaired,11.72140240050537,0.494477713,5.1198843,-71.85785096426937
20.0,unpaired,11.76120656980417,0.487555651,4.97759212,-71.90468652508847
20.0,unpaired,11.801004421983576,0.480776144,4.840171455,-71.94955562645512
20.0,unpaired,11.840802274162982,0.474146982,4.707655969999999,-71.9924748997934
20.0,unpaired,11.880600126342388,0.467660824,4.579777085,-72.03354781778499
20.0,unpaired,11.920404295641188,0.461268359,4.45546624,-72.0730863646853
20.0,unpaired,11.960202147820594,0.454971564,4.33468611,-72.11111353520454
20.0,unpaired,12.0,0.448763086,4.2172231,-72.14770921941997
20.0,cfl,0.1,5.69022355,678.10346,221.6915382207774
20.0,cfl,0.13979930511686672,5.43723539,619.12576,195.8077269242106
20.0,cfl,0.17959867340492736,5.27100207,581.823195,179.3995840433892
20.0,cfl,0.21939797852179407,5.14755435,554.86273,167.5209150790319
20.0,cfl,0.25919734680985473,5.04812001,533.60418,158.1442664842535
20.0,cfl,0.2989966519267214,4.96340077,515.812915,150.29206642052793
20.0,cfl,0.33879595704358817,4.8883637,500.30156500000004,143.44415299206491
20.0,cfl,0.3785953253316488,4.82008565,486.3888245,137.3015943658037
20.0,cfl,0.4183946304485155,4.75679368,473.66368350000005,131.68373200550107
20.0,cfl,0.4581939987365761,4.69735335,461.86352450000004,126.47491972183742
20.0,cfl,0.49799330385344287,4.64099761,450.8107,121.59680190238487
20.0,cfl,0.5377926721415035,4.58720102,440.3826115,116.99519929256607
20.0,cfl,0.5775919772583702,4.53555601,430.4847175,112.62832009862842
20.0,cfl,0.6173912823752369,4.48575702,421.0458085,108.46465026179553
20.0,cfl,0.6571907770056854,4.43755591,412.00835850000004,104.47873060192767
20.0,cfl,0.6969898926089704,4.39073124,403.322103,100.64834675747744
20.0,cfl,0.7367890082122552,4.345109,394.9474005,96.95596181810139
20.0,cfl,0.7765887555274795,4.30052438,386.84778500000004,93.38547476612037
20.0,cfl,0.8163878711307644,4.25683894,378.9928625,89.92346691255814
20.0,cfl,0.8561869867340492,4.21393818,371.357576,86.55886868410552
20.0,cfl,0.8959867340492736,4.1717108,363.918334,83.28127850617156
20.0,cfl,0.9357858496525585,4.13007548,356.6575545,80.08292738292597
20.0,cfl,0.9755855969677827,4.08895438,349.558872,76.95659249065012
20.0,cfl,1.0153847125710675,4.04828825,342.6096245,73.89667776257585
20.0,cfl,1.0551838281743526,4.00803074,335.799728,70.89871798551158
20.0,cfl,1.0949835754895767,3.96814439,329.120906,67.95904293955209
20.0,cfl,1.1347826910928616,3.92859912,322.5663555,65.0746349970654
20.0,cfl,1.1745818066961466,3.88938378,316.13255100000003,62.243902401852615
20.0,cfl,1.214381554011371,3.85048511,309.815706,59.46514965005234
20.0,cfl,1.2541806696146558,3.81190061,303.613843,56.73747137586444
20.0,cfl,1.2939797852179407,3.77363698,297.5264505,54.06060209619085
20.0,cfl,1.333779532533165,3.73570369,291.55341450000003,51.43445207268536
20.0,cfl,1.3735786481364498,3.69811208,285.694866,48.85904263084605
20.0,cfl,1.413377763739735,3.66088351,279.9523925,46.33502661975462
20.0,cfl,1.453177511054959,3.62404018,274.32759350000003,43.86306450836356
20.0,cfl,1.4929766266582438,3.58760575,268.82216950000003,41.44386242893777
20.0,cfl,1.532775742261529,3.55161158,263.4388285,39.07856167772262
20.0,cfl,1.5725754895767532,3.51608439,258.17943,36.7679363954499
20.0,cfl,1.6123746051800378,3.48106522,253.047788,34.513605824310396
20.0,cfl,1.652173720783323,3.4465887,248.0465765,32.31669435253158
20.0,cfl,1.6919734680985472,3.41269021,243.17841400000003,30.178300701999383
20.0,cfl,1.7317725837018318,3.37941665,238.447384,28.10015413327882
20.0,cfl,1.771571699305117,3.34680631,233.856152,26.083368982052438
20.0,cfl,1.8113714466203412,3.31490554,229.408345,24.129471143427875
20.0,cfl,1.8511705622236259,3.28376293,225.1077095,22.240036533175736
20.0,cfl,1.890969677826911,3.25338677,220.9523585,20.414207931396
20.0,cfl,1.9307694251421352,3.22387683,216.952695,18.656423816117798
20.0,cfl,1.9705685407454203,3.19519838,213.10085899999999,16.963250106627164
20.0,cfl,2.010367656348705,3.16742024,209.4028745,15.33723473990836
20.0,cfl,2.050167403663929,3.14056105,205.857998,13.77800765685399
20.0,cfl,2.089966519267214,3.1146198,202.4629645,12.284115596983193
20.0,cfl,2.129765634870499,3.08962591,199.21851999999998,10.855833429340441
20.0,cfl,2.169565382185723,3.06554275,196.11699349999998,9.489813670781365
20.0,cfl,2.209364497789008,3.04236827,193.155339,8.184706801164033
20.0,cfl,2.249163613392293,3.02010705,190.331451,6.939566020620934
20.0,cfl,2.2889633607075175,2.99867842,187.632698,5.74892595626936
20.0,cfl,2.328762476310802,2.97808139,185.05668350000002,4.611725738563057
20.0,cfl,2.368561591914087,2.9582769,182.596427,3.5249388340333865
20.0,cfl,2.4083613392293115,2.93923123,180.245812,2.485912413024766
20.0,cfl,2.448160454832596,2.92089282,177.99674050000002,1.4911494400874314
20.0,cfl,2.4879595704358817,2.90321577,175.842027,0.5375475950577613
20.0,cfl,2.5277593177511055,2.88615736,173.775055,-0.3777474229308868
20.0,cfl,2.56755843335439,2.8697015,171.79255700000002,-1.2561466733691267
20.0,cfl,2.6073575489576757,2.85373822,169.8802425,-2.1037914213675304
20.0,cfl,2.6471572962728995,2.83830088,168.04102600000002,-2.9194359275556567
20.0,cfl,2.686956411876184,2.82332748,166.2666035,-3.7066454284238533
20.0,cfl,2.726756159191409,2.80875686,164.5489555,-4.4688608826793965
20.0,cfl,2.7665552747946935,2.79459564,162.888094,-5.206077820649702
20.0,cfl,2.8063543903979786,2.78077932,161.27582950000001,-5.921805697669045
20.0,cfl,2.846154137713203,2.76728743,159.70919750000002,-6.6173146151985485
20.0,cfl,2.8859532533164876,2.754098,158.18512149999998,-7.293920353424555
20.0,cfl,2.9257523689197726,2.74118557,156.7001925,-7.953082324058428
20.0,cfl,2.965552116234997,2.72852264,155.2508325,-8.596332163053136
20.0,cfl,3.0053512318382816,2.71607874,153.8331995,-9.225312226634614
20.0,cfl,3.0451503474415667,2.70384269,152.445684,-9.840712445276205
20.0,cfl,3.084950094756791,2.69180139,151.08649250000002,-10.443301856274083
20.0,cfl,3.124749210360076,2.67991497,149.750889,-11.035106659162441
20.0,cfl,3.1645483259633607,2.66818669,148.4389895,-11.616081146079306
20.0,cfl,3.204348073278585,2.65657055,147.145485,-12.18850033936389
20.0,cfl,3.2441471888818696,2.64508741,145.8724875,-12.751465761888083
20.0,cfl,3.283946304485155,2.63373197,144.619216,-13.30531949566834
20.0,cfl,3.323746051800379,2.6224497,143.3795505,-13.85268571602097
20.0,cfl,3.3635451674036636,2.61123058,142.15229449999998,-14.394084600030375
20.0,cfl,3.403344283006949,2.60010835,140.940985,-14.928018499128536
20.0,cfl,3.443144030322173,2.58904538,139.74143850000002,-15.456286716841351
20.0,cfl,3.4829431459254576,2.57802518,138.5518015,-15.979695183449616
20.0,cfl,3.522742261528743,2.56707681,137.375097,-16.49696980305146
20.0,cfl,3.562542008843967,2.55613487,136.204292,-17.011129233549568
20.0,cfl,3.6023411244472525,2.54524952,135.0446565,-17.51994366676344
20.0,cfl,3.642140240050537,2.53437785,133.8916005,-18.025389260269815
20.0,cfl,3.681939987365761,2.52354524,132.747749,-18.526366781261686
20.0,cfl,3.7217391029690465,2.51270889,131.608588,-19.02482183699614
20.0,cfl,3.761538218572331,2.50189386,130.476709,-19.519670246022567
20.0,cfl,3.801337965887555,2.49110689,129.3527705,-20.010651947761605
20.0,cfl,3.8411370814908405,2.48030178,128.2319835,-20.49983090918651
20.0,cfl,3.880936197094125,2.46953179,127.1198085,-20.984900467445947
20.0,cfl,3.92073594440935,2.45875797,126.0122265,-21.467595019612943
20.0,cfl,3.9605350600126346,2.44798381,124.9095885,-21.947786913916502
20.0,cfl,4.00033417561592,2.43721966,123.812931,-22.42505488146602
20.0,cfl,4.040133922931144,2.42645175,122.7208525,-22.90001634571739
20.0,cfl,4.079933038534429,2.41566663,121.63200400000001,-23.37326701902034
