prescription,R_fm,W_MeV
minimization,9.287094188376754,-59167.0295541605
minimization,9.311102204408817,-59874.26654669914
minimization,9.335110220440882,-60586.42359217503
minimization,9.359118236472947,-61303.51693511183
minimization,9.38312625250501,-62025.56282222309
minimization,9.407134268537074,-62752.577502385844
minimization,9.431142284569138,-63484.57722661567
minimization,9.455150300601202,-64221.5782480411
minimization,9.479158316633267,-64963.59682187781
minimization,9.50316633266533,-65710.64920540593
minimization,9.527174348697395,-66462.75165794694
minimization,9.551182364729458,-67219.92044084422
minimization,9.575190380761523,-67982.17181743955
minimization,9.599198396793588,-68749.52205304422
minimization,9.62320641282565,-69521.98741492114
minimization,9.647214428857716,-70299.58417225626
minimization,9.67122244488978,-71082.32859614419
minimization,9.695230460921843,-71870.23695956405
minimization,9.719238476953908,-72663.32553735848
minimization,9.743246492985971,-73461.61060621255
minimization,9.767254509018036,-74265.10844462703
minimization,9.7912625250501,-75073.83533290462
minimization,9.815270541082164,-75887.80755312106
minimization,9.839278557114229,-76707.04138911201
minimization,9.863286573146292,-77531.55312645048
minimization,9.887294589178357,-78361.35905242836
minimization,9.911302605210421,-79196.47545603028
minimization,9.935310621242484,-80036.91862791688
minimization,9.95931863727455,-80882.7048604064
minimization,9.983326653306614,-81733.85044745215
minimization,10.007334669338677,-82590.37168462675
minimization,10.031342685370742,-83452.28486910714
minimization,10.055350701402805,-84319.60629964809
minimization,10.07935871743487,-85192.35227656511
minimization,10.103366733466935,-86070.53910171812
minimization,10.127374749498998,-86954.18307848969
minimization,10.151382765531062,-87843.30051176959
minimization,10.175390781563125,-88737.90770794112
minimization,10.19939879759519,-89638.02097485872
minimization,10.223406813627255,-90543.6566218333
minimization,10.247414829659318,-91454.83095960952
minimization,10.271422845691383,-92371.56030035223
minimization,10.295430861723446,-93293.86095762967
minimization,10.31943887775551,-94221.74924639547
minimization,10.343446893787576,-95155.24148297601
minimization,10.367454909819639,-96094.3539850557
minimization,10.391462925851704,-97039.1030716545
minimization,10.415470941883768,-97989.50506311278
minimization,10.439478957915831,-98945.57628107627
minimization,10.463486973947896,-99907.33304848126
minimization,10.48749498997996,-100874.791689535
minimization,10.511503006012024,-101847.96852971037
minimization,10.535511022044089,-102826.8798957225
minimization,10.559519038076152,-103811.5421155175
minimization,10.583527054108217,-104801.97151825525
minimization,10.60753507014028,-105798.18443429374
minimization,10.631543086172345,-106800.19719517697
minimization,10.65555110220441,-107808.02613361798
minimization,10.679559118236472,-108821.68758348757
minimization,10.703567134268537,-109841.19787980184
minimization,10.727575150300602,-110866.57335870793
minimization,10.751583166332665,-111897.83035746515
minimization,10.77559118236473,-112934.98521443593
minimization,10.799599198396793,-113978.05426907001
minimization,10.823607214428858,-115027.05386189141
minimization,10.847615230460923,-116082.00033448594
minimization,10.871623246492986,-117142.91002948978
minimization,10.89563126252505,-118209.7992905771
minimization,10.919639278557113,-119282.68446244631
minimization,10.943647294589178,-120361.5818908069
minimization,10.967655310621243,-121446.50792236585
minimization,10.991663326653306,-122537.47890481657
minimization,11.015671342685371,-123634.51118682923
minimization,11.039679358717434,-124737.62111803383
minimization,11.063687374749499,-125846.82504901214
minimization,11.087695390781564,-126962.13933128791
minimization,11.111703406813627,-128083.58031731268
minimization,11.135711422845691,-129211.1643604529
minimization,11.159719438877756,-130344.90781497961
minimization,11.18372745490982,-131484.82703605617
minimization,11.207735470941884,-132630.93837973053
minimization,11.231743486973947,-133783.25820291953
minimization,11.255751503006012,-134941.8028633997
minimization,11.279759519038077,-136106.58871980428
minimization,11.30376753507014,-137277.63213160323
minimization,11.327775551102205,-138454.9494590972
minimization,11.351783567134268,-139638.55706340494
minimization,11.375791583166333,-140828.47130645247
minimization,11.399799599198397,-142024.70855096774
minimization,11.42380761523046,-143227.28516046083
minimization,11.447815631262525,-144436.2174992267
minimization,11.47182364729459,-145651.52193232684
minimization,11.495831663326653,-146873.21482558403
minimization,11.519839679358718,-148101.31254557517
minimization,11.543847695390781,-149335.8314596125
minimization,11.567855711422846,-150576.7879357423
minimization,11.59186372745491,-151824.19834273303
minimization,11.615871743486974,-153078.07905006295
minimization,11.639879759519038,-154338.44642791932
minimization,11.663887775551101,-155605.31684718074
minimization,11.687895791583166,-156878.7066794125
minimization,11.711903807615231,-158158.63229686342
minimization,11.735911823647294,-159445.11007244897
minimization,11.759919839679359,-160738.1563797503
minimization,11.783927855711424,-162037.7875929962
minimization,11.807935871743487,-163344.02008706224
minimization,11.831943887775552,-164656.87023745806
minimization,11.855951903807615,-165976.35442032266
minimization,11.87995991983968,-167302.48901241645
minimization,11.903967935871744,-168635.290391109
minimization,11.927975951903807,-169974.77493437746
minimization,11.951983967935872,-171320.95902079734
minimization,11.975991983967935,-172673.85902953305
minimization,12.0,-174033.49134033255
screening,0.02,0.5007465550804969
screening,0.044008016032064126,2.413405673990312
screening,0.06801603206412826,5.738375930880781
screening,0.0920240480961924,10.455855774544773
screening,0.11603206412825652,16.546046862296446
screening,0.14004008016032063,23.989155157090046
screening,0.16404809619238478,32.76539200593243
screening,0.1880561122244489,42.85497519981684
screening,0.21206412825651302,54.238130015403385
screening,0.23607214428857715,66.89509023866883
screening,0.2600801603206413,80.80609917074652
screening,0.28408817635270545,95.95141061617424
screening,0.3080961923847696,112.31128985376641
screening,0.3321042084168337,129.86601459032383
screening,0.35611222444889784,148.59587589739274
screening,0.38012024048096194,168.48117913128172
screening,0.4041282565130261,189.5022448365444
screening,0.42813627254509024,211.63940963313144
screening,0.45214428857715433,234.8730270874155
screening,0.4761523046092185,259.1834685672891
screening,0.5001603206412826,284.5511240815336
screening,0.5241683366733467,310.95640310365576
screening,0.5481763527054109,338.379735380386
screening,0.572184368737475,366.80157172502976
screening,0.5961923847695392,396.20238479586385
screening,0.6202004008016032,426.5626698597622
screening,0.6442084168336674,457.8629455412423
screening,0.6682164328657315,490.08375455711024
screening,0.6922244488977957,523.2056644368913
screening,0.7162324649298598,557.2092682292234
screening,0.7402404809619239,592.0751851943933
screening,0.764248496993988,627.7840614831902
screening,0.7882565130260522,664.3165708022518
screening,0.8122645290581163,701.6534150660759
screening,0.8362725450901805,739.7753250358671
screening,0.8602805611222445,778.6630609453883
screening,0.8842885771543086,818.2974131139832
screening,0.9082965931863728,858.6592025469361
screening,0.9323046092184369,899.7292815233297
screening,0.9563126252505011,941.4885341715677
screening,0.9803206412825651,983.9178770327153
screening,1.0043286573146293,1026.9982596118225
screening,1.0283366733466934,1070.7106649173804
screening,1.0523446893787576,1115.036109989071
screening,1.0763527054108217,1159.9556464139591
screening,1.1003607214428859,1205.45036083128
screening,1.12436873747495,1251.5013754259721
screening,1.1483767535070142,1298.089848411103
screening,1.1723847695390783,1345.1969744993346
screening,1.1963927855711423,1392.803985363571
screening,1.2204008016032064,1440.8921500869412
screening,1.2444088176352706,1489.4427756022399
screening,1.2684168336673347,1538.437207120989
screening,1.2924248496993989,1587.8568285522401
screening,1.316432865731463,1637.683062911268
screening,1.3404408817635272,1687.897372718282
screening,1.3644488977955913,1738.4812603872904
screening,1.3884569138276555,1789.4162686052605
screening,1.4124649298597196,1840.68398070169
screening,1.4364729458917835,1892.2660210087322
screening,1.4604809619238477,1944.144055211996
screening,1.4844889779559118,1996.2997906921526
screening,1.508496993987976,2048.7149768574673
screening,1.5325050100200401,2101.37140546739
screening,1.5565130260521043,2154.250910947321
screening,1.5805210420841684,2207.335370694672
screening,1.6045290581162326,2260.606705376348
screening,1.6285370741482967,2314.046879217765
screening,1.6525450901803609,2367.637900283519
screening,1.676553106212425,2421.361820749831
screening,1.700561122244489,2475.2007371688705
screening,1.7245691382765531,2529.1367907250806
screening,1.7485771543086173,2583.152167483611
screening,1.7725851703406814,2637.229098630974
screening,1.7965931863727456,2691.3498607080364
screening,1.8206012024048097,2745.496775835438
screening,1.8446092184368739,2799.65221193157
screening,1.868617234468938,2853.7985829231975
screening,1.8926252505010022,2907.9183489488473
screening,1.9166332665330663,2961.9940165550456
screening,1.9406412825651302,3016.008138885532
screening,1.9646492985971944,3069.9433158635293
screening,1.9886573146292585,3123.782194367184
screening,2.0126653306613225,3177.5074683982643
screening,2.036673346693387,3231.101879244232
screening,2.060681362725451,3284.5482156337553
screening,2.084689378757515,3337.829313885796
screening,2.108697394789579,3390.9280580523327
screening,2.1327054108216434,3443.8273800548263
screening,2.1567134268537074,3496.5102598145327
screening,2.1807214428857717,3548.959725376725
screening,2.2047294589178357,3601.1588530289487
screening,2.2287374749499,3653.0907674133687
screening,2.252745490981964,3704.7386416333193
screening,2.2767535070140283,3756.085697354139
screening,2.3007615230460923,3807.115204898357
screening,2.3247695390781566,3857.810483335357
screening,2.3487775551102206,3908.1549005655465
screening,2.3727855711422845,3958.1318733991848
screening,2.396793587174349,4007.724867629884
screening,2.420801603206413,4056.9173981028953
screening,2.444809619238477,4105.693028778289
screening,2.468817635270541,4154.03537278904
screening,2.4928256513026055,4201.928092494161
screening,2.5168336673346694,4249.354899526936
screening,2.5408416833667338,4296.299554838312
screening,2.5648496993987977,4342.745868735559
screening,2.5888577154308616,4388.677700916262
screening,2.612865731462926,4434.078960497692
screening,2.63687374749499,4478.933606041688
screening,2.6608817635270543,4523.2256455750385
screening,2.6848897795591182,4566.939136605531
screening,2.7088977955911826,4610.0581861336605
screening,2.7329058116232465,4652.566950660095
screening,2.756913827655311,4694.449636188997
screening,2.780921843687375,4735.690498227208
screening,2.804929859719439,4776.273841779419
screening,2.828937875751503,4816.184021339358
screening,2.852945891783567,4855.405440877083
screening,2.8769539078156314,4893.922553822429
screening,2.9009619238476954,4931.719863044692
screening,2.9249699398797597,4968.781920828565
screening,2.9489779559118237,5005.093328846481
screening,2.972985971943888,5040.638738127324
screening,2.996993987975952,5075.402849021632
screening,3.0210020040080163,5109.370411163324
screening,3.0450100200400803,5142.526223428036
screening,3.0690180360721446,5174.855133888103
screening,3.0930260521042086,5206.342039764245
screening,3.1170340681362725,5236.971887374019
screening,3.141042084168337,5266.729672077131
screening,3.165050100200401,5295.600438217571
screening,3.189058116232465,5323.569279062735
screening,3.213066132264529,5350.621336739526
screening,3.2370741482965935,5376.741802167472
screening,3.2610821643286574,5401.915914988995
screening,3.2850901803607218,5426.12896349678
screening,3.3090981963927857,5449.366284558373
screening,3.33310621242485,5471.613263538053
screening,3.357114228456914,5492.855334215969
screening,3.381122244488978,5513.077978704667
screening,3.4051302605210423,5532.266727362998
screening,3.429138276553106,5550.4071587075
screening,3.4531462925851706,5567.484899321286
screening,3.4771543086172345,5583.485623760461
screening,3.501162324649299,5598.395054458149
screening,3.525170340681363,5612.198961626187
screening,3.549178356713427,5624.883163154456
screening,3.573186372745491,5636.433524508003
screening,3.5971943887775555,5646.835958621938
screening,3.6212024048096194,5656.076425794101
screening,3.6452104208416833,5664.140933575639
screening,3.6692184368737477,5671.0155366595245
screening,3.6932264529058116,5676.686336767025
screening,3.717234468937876,5681.139482532016
screening,3.74124248496994,5684.361169383627
screening,3.7652505010020043,5686.337639426615
screening,3.7892585170340682,5687.055181320251
screening,3.8132665330661326,5686.5001301549655
screening,3.8372745490981965,5684.658867327454
screening,3.8612825651302605,5681.517820413956
screening,3.885290581162325,5677.063463041856
screening,3.9092985971943888,5671.282314759414
screening,3.933306613226453,5664.160940904091
screening,3.957314629258517,5655.685952469106
screening,3.9813226452905814,5645.8440059685045
screening,4.005330661322645,5634.621803300535
screening,4.029338677354709,5622.006091609809
screening,4.053346693386773,5607.983663147599
screening,4.077354709418837,5592.541355131207
screening,4.101362725450902,5575.66604960132
screening,4.125370741482966,5557.3446732785915
screening,4.14937875751503,5537.564197418457
screening,4.173386773547094,5516.311637664951
screening,4.197394789579158,5493.57405390299
screening,4.2214028056112225,5469.338550109593
screening,4.245410821643286,5443.592274203995
screening,4.26941883767535,5416.322417896218
screening,4.293426853707414,5387.516216534841
screening,4.317434869739479,5357.160948953634
screening,4.341442885771543,5325.243937316821
screening,4.365450901803607,5291.752546963668
screening,4.389458917835671,5256.674186251785
screening,4.413466933867735,5219.996306399524
screening,4.4374749498998,5181.706401327446
screening,4.4614829659318636,5141.792007498681
screening,4.4854909819639275,5100.240703758658
screening,4.509498997995991,5057.04011117368
screening,4.533507014028056,5012.1778928687945
screening,4.55751503006012,4965.641753864764
screening,4.581523046092184,4917.419440914276
screening,4.605531062124248,4867.498742337306
screening,4.629539078156313,4815.86748785588
screening,4.653547094188377,4762.513548427842
screening,4.677555110220441,4707.424836080182
screening,4.701563126252505,4650.589303741543
screening,4.7255711422845685,4591.994945074089
screening,4.749579158316633,4531.629794304753
screening,4.773587174348697,4469.481926055806
screening,4.797595190380761,4405.539455175059
screening,4.821603206412825,4339.790536565134
screening,4.84561122244489,4272.223365012591
screening,4.869619238476954,4202.826175016187
screening,4.893627254509018,4131.587240614886
screening,4.917635270541082,4058.494875215263
screening,4.941643286573146,3983.5374314184273
screening,4.9656513026052105,3906.7033008466224
screening,4.989659318637274,3827.9809139693775
screening,5.013667334669338,3747.358739929123
screening,5.037675350701402,3664.8252863666385
screening,5.061683366733467,3580.3690992459588
screening,5.085691382765531,3493.9787626791403
screening,5.109699398797595,3405.642898750406
screening,5.133707414829659,3315.3501673404253
screening,5.157715430861723,3223.089265949787
screening,5.181723446893788,3128.8489295227478
screening,5.2057314629258515,3032.617930270214
screening,5.2297394789579155,2934.385077492997
screening,5.253747494989979,2834.139217404356
screening,5.277755511022044,2731.8692329528444
screening,5.301763527054108,2627.5640436444723
screening,5.325771543086172,2521.2126053652487
screening,5.349779559118236,2412.803910203042
screening,5.373787575150301,2302.3269862697525
screening,5.397795591182365,2189.7708975229725
screening,5.421803607214429,2075.124743588005
screening,5.445811623246493,1958.3776595793897
screening,5.4698196392785565,1839.5188159224654
screening,5.493827655310621,1718.5374181751304
screening,5.517835671342685,1595.4227068492614
screening,5.541843687374749,1470.1639572320823
screening,5.565851703406813,1342.7504792080113
screening,5.589859719438878,1213.1716170796421
screening,5.613867735470942,1081.416749389833
screening,5.637875751503006,947.4752887426739
screening,5.66188376753507,811.3366816254957
screening,5.685891783567134,672.9904082303533
screening,5.7098997995991985,532.4259822755766
screening,5.733907815631262,389.63295082791547
screening,5.757915831663326,244.60089412410616
screening,5.78192384769539,97.31942539297506
screening,5.805931863727455,-52.221809322563786
screening,5.829939879759519,-204.03313134295422
screening,5.853947895791583,-358.12482953009567
screening,5.877955911823647,-514.5071604644027
screening,5.901963927855712,-673.190348622361
screening,5.925971943887776,-834.1845865536643
screening,5.9499799599198395,-997.5000350578612
screening,5.9739879759519035,-1163.1468233615997
screening,5.997995991983967,-1331.1350492948259
screening,6.022004008016032,-1501.4747794672285
screening,6.046012024048096,-1674.1760494442424
screening,6.07002004008016,-1849.2488639231842
screening,6.094028056112224,-2026.7031969085874
screening,6.118036072144289,-2206.5489918878093
screening,6.142044088176353,-2388.796162005945
screening,6.166052104208417,-2573.45459024073
screening,6.190060120240481,-2760.5341295773205
screening,6.2140681362725445,-2950.04460318206
screening,6.238076152304609,-3141.9958045769436
screening,6.262084168336673,-3336.3974978130227
screening,6.286092184368737,-3533.259417643747
screening,6.310100200400801,-3732.591269698025
screening,6.334108216432866,-3934.402730652947
screening,6.35811623246493,-4138.703448405994
screening,6.382124248496994,-4345.503042247161
screening,6.406132264529058,-4554.811103030537
screening,6.430140280561122,-4766.637193345568
screening,6.4541482965931865,-4980.990847688003
screening,6.47815631262525,-5197.881572630319
screening,6.502164328657314,-5417.318846991996
screening,6.526172344689378,-5639.312122009193
screening,6.550180360721443,-5863.870821504059
screening,6.574188376753507,-6091.004342053754
screening,6.598196392785571,-6320.722053158974
screening,6.622204408817635,-6553.03329741201
screening,6.6462124248497,-6787.947390664492
screening,6.670220440881764,-7025.473622194622
screening,6.6942284569138275,-7265.621254873951
screening,6.718236472945891,-7508.399525334069
screening,6.742244488977955,-7753.817644132001
screening,6.76625250501002,-8001.88479591621
screening,6.790260521042084,-8252.610139591347
screening,6.814268537074148,-8506.002808482785
screening,6.838276553106212,-8762.07191050101
screening,6.862284569138277,-9020.82652830489
screening,6.886292585170341,-9282.27571946506
screening,6.910300601202405,-9546.428516626447
screening,6.934308617234469,-9813.29392767051
screening,6.9583166332665325,-10082.880935876967
screening,6.982324649298597,-10355.1985000849
screening,7.006332665330661,-10630.255554853375
screening,7.030340681362725,-10908.061010621775
screening,7.054348697394789,-11188.623753869362
screening,7.078356713426854,-11471.95264727461
screening,7.102364729458918,-11758.056529873453
screening,7.126372745490982,-12046.944217217722
screening,7.150380761523046,-12338.624501532835
screening,7.1743887775551105,-12633.106151874345
screening,7.198396793587174,-12930.397914285059
screening,7.222404809619238,-13230.50851195062
screening,7.246412825651302,-13533.446645355192
screening,7.270420841683366,-13839.2209924361
screening,7.294428857715431,-14147.840208738611
screening,7.318436873747495,-14459.31292756918
screening,7.342444889779559,-14773.64776014933
screening,7.366452905811623,-15090.853295767922
screening,7.390460921843688,-15410.938101933305
screening,7.414468937875752,-15733.910724525214
screening,7.4384769539078155,-16059.779687945498
screening,7.462484969939879,-16388.553495268785
screening,7.486492985971943,-16720.240628392152
screening,7.510501002004008,-17054.849548184524
screening,7.534509018036072,-17392.38869463564
screening,7.558517034068136,-17732.86648700376
screening,7.5825250501002,-18076.291323963727
screening,7.606533066132265,-18422.671583753705
screening,7.630541082164329,-18772.015624321684
screening,7.654549098196393,-19124.331783471276
screening,7.6785571142284565,-19479.628379007107
screening,7.7025651302605205,-19837.913708879278
screening,7.726573146292585,-20199.196051327635
screening,7.750581162324649,-20563.48366502505
screening,7.774589178356713,-20930.78478922073
screening,7.798597194388777,-21301.107643882006
screening,7.822605210420842,-21674.460429836436
screening,7.846613226452906,-22050.851328912635
screening,7.87062124248497,-22430.288504080974
screening,7.894629258517034,-22812.780099593485
screening,7.9186372745490985,-23198.334241123146
screening,7.942645290581162,-23586.95903590241
screening,7.966653306613226,-23978.66257286176
screening,7.99066132264529,-24373.452922766643
screening,8.014669338677354,-24771.338138354866
screening,8.038677354709419,-25172.326254472668
screening,8.062685370741482,-25576.425288210263
screening,8.086693386773547,-25983.64323903744
screening,8.110701402805612,-26393.988088937265
screening,8.134709418837675,-26807.467802540643
screening,8.15871743486974,-27224.09032725929
screening,8.182725450901804,-27643.863593418184
screening,8.206733466933867,-28066.79551438797
screening,8.230741482965932,-28492.893986716233
screening,8.254749498997995,-28922.16689025824
screening,8.27875751503006,-29354.622088307147
screening,8.302765531062125,-29790.267427723767
screening,8.326773547094188,-30229.11073906512
screening,8.350781563126253,-30671.159836713603
screening,8.374789579158316,-31116.422519003638
screening,8.39879759519038,-31564.90656834991
screening,8.422805611222445,-32016.619751373102
screening,8.446813627254508,-32471.569819026146
screening,8.470821643286573,-32929.76450671962
screening,8.494829659318636,-33391.211534446076
screening,8.518837675350701,-33855.91860690454
screening,8.542845691382766,-34323.89341362361
screening,8.566853707414829,-34795.14362908457
screening,8.590861723446894,-35269.67691284348
screening,8.614869739478959,-35747.500909652954
screening,8.638877755511022,-36228.62324958288
screening,8.662885771543086,-36713.05154814137
screening,8.68689378757515,-37200.79340639373
screening,8.710901803607214,-37691.856411082634
screening,8.73490981963928,-38186.248134745794
screening,8.758917835671342,-38683.97613583463
screening,8.782925851703407,-39185.04795883119
screening,8.80693386773547,-39689.471134365056
screening,8.830941883767535,-40197.253179329455
screening,8.8549498997996,-40708.40159699686
screening,8.878957915831663,-41222.92387713384
screening,8.902965931863728,-41740.82749611564
screening,8.926973947895792,-42262.11991703937
screening,8.950981963927855,-42786.80858983744
screening,8.97498997995992,-43314.90095139045
screening,8.998997995991983,-43846.404425638364
screening,9.023006012024048,-44381.3264236925
screening,9.047014028056113,-44919.67434394569
screening,9.071022044088176,-45461.45557218256
screening,9.09503006012024,-46006.67748168952
screening,9.119038076152304,-46555.34743336287
screening,9.143046092184369,-47107.47277581785
screening,9.167054108216433,-47663.060845495886
screening,9.191062124248496,-48222.1189667718
screening,9.215070140280561,-48784.654452060706
screening,9.239078156312626,-49350.674601923485
screening,9.26308617234469,-49920.18670517234
screening,9.287094188376754,-50493.19803897562
screening,9.311102204408817,-51069.71586896197
screening,9.335110220440882,-51649.747449323906
screening,9.359118236472947,-52233.30002292082
screening,9.38312625250501,-52820.38082138114
screening,9.407134268537074,-53410.997065204836
screening,9.431142284569138,-54005.155963863945
screening,9.455150300601202,-54602.86471590362
screening,9.479158316633267,-55204.13050904228
screening,9.50316633266533,-55808.96052027079
screening,9.527174348697395,-56417.36191595197
screening,9.551182364729458,-57029.34185191826
screening,9.575190380761523,-57644.90747356991
screening,9.599198396793588,-58264.06591597251
screening,9.62320641282565,-58886.82430395273
screening,9.647214428857716,-59513.189752195416
screening,9.67122244488978,-60143.1693653383
screening,9.695230460921843,-60776.77023806751
screening,9.719238476953908,-61413.99945521164
screening,9.743246492985971,-62054.86409183558
screening,9.767254509018036,-62699.37121333399
screening,9.7912625250501,-63347.52787552367
screening,9.815270541082164,-63999.34112473594
screening,9.839278557114229,-64654.81799790835
screening,9.863286573146292,-65313.96552267508
screening,9.887294589178357,-65976.79071745837
screening,9.911302605210421,-66643.30059155745
screening,9.935310621242484,-67313.50214523857
screening,9.95931863727455,-67987.40236982366
screening,9.983326653306614,-68665.00824777853
screening,10.007334669338677,-69346.3267528005
screening,10.031342685370742,-70031.36484990615
screening,10.055350701402805,-70720.12949551689
screening,10.07935871743487,-71412.6276375464
screening,10.103366733466935,-72108.86621548503
screening,10.127374749498998,-72808.85216048552
screening,10.151382765531062,-73512.59239544734
screening,10.175390781563125,-74220.09383510042
screening,10.19939879759519,-74931.36338608901
screening,10.223406813627255,-75646.40794705426
screening,10.247414829659318,-76365.23440871641
screening,10.271422845691383,-77087.84965395756
screening,10.295430861723446,-77814.26055790165
screening,10.31943887775551,-78544.47398799664
screening,10.343446893787576,-79278.49680409367
screening,10.367454909819639,-80016.33585852727
screening,10.391462925851704,-80757.99799619496
screening,10.415470941883768,-81503.4900546358
screening,10.439478957915831,-82252.81886410785
screening,10.463486973947896,-83005.99124766704
screening,10.48749498997996,-83763.01402124368
screening,10.511503006012024,-84523.89399371971
screening,10.535511022044089,-85288.63796700393
screening,10.559519038076152,-86057.25273610873
screening,10.583527054108217,-86829.74508922495
screening,10.60753507014028,-87606.1218077961
screening,10.631543086172345,-88386.38966659339
screening,10.65555110220441,-89170.55543378851
screening,10.679559118236472,-89958.6258710277
screening,10.703567134268537,-90750.60773350434
screening,10.727575150300602,-91546.50777003041
screening,10.751583166332665,-92346.33272310879
screening,10.77559118236473,-93150.08932900519
screening,10.799599198396793,-93957.78431781722
screening,10.823607214428858,-94769.42441354689
screening,10.847615230460923,-95585.01633416826
screening,10.871623246492986,-96404.56679169837
screening,10.89563126252505,-97228.08249226518
screening,10.919639278557113,-98055.57013617657
screening,10.943647294589178,-98887.03641798784
screening,10.967655310621243,-99722.48802656947
screening,10.991663326653306,-100561.93164517358
screening,11.015671342685371,-101405.3739515015
screening,11.039679358717434,-102252.82161776818
screening,11.063687374749499,-103104.28131076998
screening,11.087695390781564,-103959.75969194777
screening,11.111703406813627,-104819.26341745247
screening,11.135711422845691,-105682.79913820972
screening,11.159719438877756,-106550.37349998283
screening,11.18372745490982,-107421.99314343659
screening,11.207735470941884,-108297.66470419987
screening,11.231743486973947,-109177.39481292856
screening,11.255751503006012,-110061.19009536681
screening,11.279759519038077,-110949.05717240922
screening,11.30376753507014,-111841.00266016186
screening,11.327775551102205,-112737.03317000218
screening,11.351783567134268,-113637.1553086403
screening,11.375791583166333,-114541.37567817829
screening,11.399799599198397,-115449.70087616933
screening,11.42380761523046,-116362.13749567712
screening,11.447815631262525,-117278.69212533404
screening,11.47182364729459,-118199.37134939943
screening,11.495831663326653,-119124.18174781665
screening,11.519839679358718,-120053.12989627177
screening,11.543847695390781,-120986.22236624829
screening,11.567855711422846,-121923.46572508555
screening,11.59186372745491,-122864.86653603324
screening,11.615871743486974,-123810.43135830775
screening,11.639879759519038,-124760.16674714717
screening,11.663887775551101,-125714.07925386564
screening,11.687895791583166,-126672.1754259083
screening,11.711903807615231,-127634.46180690473
screening,11.735911823647294,-128600.94493672266
screening,11.759919839679359,-129571.63135152136
screening,11.783927855711424,-130546.52758380347
screening,11.807935871743487,-131525.6401624684
screening,11.831943887775552,-132508.97561286343
screening,11.855951903807615,-133496.54045683602
screening,11.87995991983968,-134488.3412127842
screening,11.903967935871744,-135484.38439570737
screening,11.927975951903807,-136484.67651725753
screening,11.951983967935872,-137489.22408578824
screening,11.975991983967935,-138498.03360640473
screening,12.0,-139511.11158101264
