set,quark_tag,snapshot,sigma,phase,nBH_over_n0,T_nuc_MeV
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.5775919772583702,86.72413744493052
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.6173912823752369,83.00487801826773
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.6571907770056854,78.39699697868635
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.6969898926089704,72.10018340947559
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.7367890082122552,63.16257383613209
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.7765887555274795,55.52164390939688
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.8163878711307644,50.96843316469667
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.8561869867340492,47.90431810467785
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.8959867340492736,45.59700592932269
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.9357858496525585,43.73690795751212
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,0.9755855969677827,42.16983640481643
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.0153847125710675,40.808320179720035
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.0551838281743526,39.59852999524549
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.0949835754895767,38.5045709873748
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.1347826910928616,37.50184620996742
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.1745818066961466,36.572596174467904
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.214381554011371,35.70352199809963
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.2541806696146558,34.88463040520841
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.2939797852179407,34.108180915938895
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.333779532533165,33.367942862049645
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.3735786481364498,32.65914780802437
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.413377763739735,31.97779527127702
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.453177511054959,31.320584080384755
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.4929766266582438,30.685000502223875
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.532775742261529,30.068777861171657
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.5725754895767532,29.470111062377352
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.6123746051800378,28.887467897521873
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.652173720783323,28.319604317799012
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.6919734680985472,27.765355646153182
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.7317725837018318,27.223824760715786
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.771571699305117,26.694407744637058
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.8113714466203412,26.176394797463676
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.8511705622236259,25.66913177063265
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.890969677826911,25.172185752112387
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.9307694251421352,24.685310300747368
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,1.9705685407454203,24.20825041621543
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.010367656348705,23.74091311568039
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.050167403663929,23.28261157388195
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.089966519267214,22.833553184060513
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.129765634870499,22.3934413868015
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.169565382185723,21.962469140755914
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.209364497789008,21.54031464453215
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.249163613392293,21.127511950293798
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.2889633607075175,20.723901060276916
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.328762476310802,20.329473162768874
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.368561591914087,19.944099727335516
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.4083613392293115,19.567445859139013
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.448160454832596,19.20040742120784
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.4879595704358817,18.84355290120394
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.5277593177511055,18.496527638347278
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.56755843335439,18.15932752230806
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.6073575489576757,17.831995423764457
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.6471572962728995,17.51383362297503
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.686956411876184,17.20462268353675
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.726756159191409,16.914393006154214
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.7665552747946935,16.70406899823803
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.8063543903979786,16.68641949391893
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.846154137713203,16.672508497837047
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.8859532533164876,16.659635561792822
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.9257523689197726,16.647765461480873
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,2.965552116234997,16.63682010144658
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.0053512318382816,16.62672322641694
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.0451503474415667,16.617414290841143
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.084950094756791,16.608838999359893
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.124749210360076,16.60091463978979
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.1645483259633607,16.593593129424626
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.204348073278585,16.58678979308409
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.2441471888818696,16.5805039994128
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.283946304485155,16.574625168972368
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.323746051800379,16.569119250058613
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.3635451674036636,16.563957277495184
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.403344283006949,16.559086398852006
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.443144030322173,16.55444821992318
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.4829431459254576,16.550010800751167
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.522742261528743,16.545723710950174
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.562542008843967,16.541585389441657
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.6023411244472525,16.537517956750907
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.642140240050537,16.53353687403733
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.681939987365761,16.52956419076394
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.7217391029690465,16.52560702403308
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.761538218572331,16.521614441388415
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.801337965887555,16.517574345627263
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.8411370814908405,16.513445559444072
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.880936197094125,16.509250047608653
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.92073594440935,16.504917858880297
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,3.9605350600126346,16.500436350644428
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.00033417561592,16.495812172937804
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.040133922931144,16.491006889173494
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.079933038534429,16.486009306406846
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.119732154137713,16.480796016596056
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.1595319014529375,16.47535271797778
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.199331017056222,16.46965494717268
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.239130132659508,16.4637259589207
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.278929879974732,16.457527408461498
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.318728995578017,16.451051468941788
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.358528742893241,16.444252371920644
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.3983278584965255,16.437166930719016
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.43812697409981,16.429798637736106
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.477926721415035,16.422051206604262
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.51772583701832,16.414012792702994
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.557524952621605,16.405578243613867
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.597324699936829,16.39682769693934
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.6371238155401135,16.387729451766912
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.676922931143398,16.378289031346696
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.716722678458623,16.368445613353735
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.756521794061908,16.358235757405613
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.796320909665193,16.347616101654335
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.836120656980417,16.336653319239808
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.875919772583702,16.325318996365027
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.915718888186986,16.313613633933024
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.955518635502211,16.301501663240344
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,4.995317751105496,16.288995951699935
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.035116866708781,16.27606836513079
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.074916614024005,16.262819153599583
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.11471572962729,16.249108242107134
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.154514845230575,16.235069299401534
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.194314592545799,16.22058762919963
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.234113708149084,16.205690247272628
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.273912823752369,16.19040815159044
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.313712571067593,16.174709208817685
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.353511686670878,16.158604894065277
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.393310802274163,16.14202826974549
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.433110549589387,16.12505720291968
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.472909665192672,16.107596595193563
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.512708780795958,16.089668939468268
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.552508528111181,16.071286213592206
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.592307643714466,16.052382761689756
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.632106759317751,16.032978868105957
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.6719065066329755,16.01301417913499
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.711705622236261,15.992568623087774
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.751504737839546,15.97149569979781
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.791304485154769,15.9498846255848
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.831103600758055,15.92766324849566
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.870902716361339,15.904780359445068
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.9107024636765635,15.881242212125144
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.950501579279849,15.857072076322119
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,5.990300694883134,15.832211492160928
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.030100442198358,15.80666311553534
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.069899557801643,15.780335338888294
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.109699305116867,15.753344115071537
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.149498420720152,15.725525172527682
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.189297536323437,15.69699307713361
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.22909728363866,15.667636427616145
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.268896399241946,15.637504315657573
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.308695514845231,15.606597017330724
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.348496525584333,15.57485623599672
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.3882943777637395,15.542312629105252
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.428092229943147,15.50894262381613
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.467890082122553,15.474755337337625
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.507694251421352,15.43969197454696
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.547492103600758,15.403815418085061
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.587289955780164,15.367095437500597
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.62708780795957,15.329499786939525
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.666891977258371,15.291112604432215
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.706689829437776,15.251757299537985
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.746487681617182,15.211621483946866
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.786285533796589,15.170590364078281
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.826089703095389,15.128658640234624
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.865887555274795,15.085813293640387
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.905685407454201,15.042064628699848
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.9454832596336065,14.997390364289968
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,6.985287428932407,14.951797454054166
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.025085281111814,14.905224196189632
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.064883133291219,14.857693243325848
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.104680985470625,14.809152963194164
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.1444788376500314,14.759643116529425
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.1842830069488315,14.709064926414566
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.224080859128238,14.657321454478254
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.263878711307644,14.604335427782253
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.30367656348705,14.55017086847789
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.34348073278585,14.494956138646907
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.3832785849652565,14.438580851506078
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.423076437144663,14.381076885083239
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.462874289324068,14.322396106655125
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.502678458622867,14.262593013683796
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.542476310802275,14.201526051535762
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.5822741629816806,14.139185247232765
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.622072015161087,14.07572811762908
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.661869867340493,14.010906664693753
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.701674036639292,13.944881654869452
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.741471888818699,13.877501804640193
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.7812697409981055,13.808880656252953
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.821067593177512,13.739018801449207
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.860871762476311,13.66788783254719
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.900669614655716,13.595548378976872
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.940467466835124,13.521896188603328
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,7.98026531901453,13.44708747991619
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.020069488313329,13.371026378203375
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.059867340492735,13.293745461688168
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.099665192672141,13.215284120797927
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.13946304485155,13.13555476702712
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.179267214150348,13.054634670378642
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.219065066329753,12.972440918673962
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.258862918509159,12.889098219415796
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.298660770688565,12.804411550165932
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.338458622867973,12.718506897675027
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.378262792166772,12.63126798843869
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.418060644346179,12.542684147056386
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.457858496525585,12.452758630285619
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.49765634870499,12.361423671835494
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.53746051800379,12.268633787974952
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.577258370183197,12.174337939572505
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.617056222362603,12.078371927352961
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.656854074542009,11.980753146727345
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.696658243840808,11.881388072611808
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.736456096020214,11.780163408222542
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.77625394819962,11.676838617124302
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.816051800379027,11.571505937356736
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.855855969677828,11.463915988812342
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.895653821857234,11.354188583467593
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.93545167403664,11.242273684552254
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,8.975249526216045,11.128185360633557
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.015047378395451,11.012049563309779
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.054851547694252,10.893883065450707
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.094649399873658,10.774072613736065
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.134447252053064,10.652565647817703
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.17424510423247,10.52985164334774
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.21404927353127,10.40626092573003
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.253847125710676,10.281970958224276
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.293644977890082,10.157576333317897
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.333442830069488,10.033418379805626
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.373246999368288,9.909873105859974
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.413044851547696,9.787049703031803
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.452842703727102,9.663709669246987
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.492640555906506,9.536200793347545
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.532438408085913,9.405416712653931
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.572242577384712,9.270858848180373
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.61204042956412,9.132103938068152
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.651838281743526,8.988645549436747
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.691636133922932,8.840109563723722
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.731440303221731,8.686261354272366
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.771238155401138,8.526797922902428
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.811036007580544,8.361917853601787
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.85083385975995,8.191756075147117
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.89063802905875,8.016703911471515
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.930435881238155,7.838320936883226
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,9.970233733417562,7.659898757566429
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.010031585596968,7.484661806258097
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.049835754895767,7.313634395538234
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.089633607075173,7.146925391435215
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.12943145925458,6.983418744622458
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.169229311433986,6.821498783687244
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.209027163613394,6.658845043718987
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.248831332912193,6.492825348247704
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.288629185091597,6.319811349271201
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.328427037271004,6.134646139845178
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.36822488945041,5.929499361393093
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.40802905874921,5.692923363962657
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.447826910928617,5.440837700365558
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.487624763108023,5.189584777448122
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.52742261528743,4.9602824338116545
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.567226784586229,4.762419177299278
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.607024636765635,4.5961420420210635
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.646822488945041,4.470523646742097
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.686620341124447,4.3753138512197545
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.726424510423248,4.284484590465168
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.766222362602655,4.196682794902439
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.806020214782059,4.110712295977668
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.845818066961465,4.025582234640444
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.885615919140871,3.940543941056631
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.925420088439672,3.8543681804980414
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,10.965217940619079,3.765838456720789
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,11.005015792798485,3.6740990167355814
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,11.044813644977891,3.5781510663152654
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,11.08461781427669,3.4774961078109388
Set B,B4158_D157_a0.13_ms100,$t_0$,150.0,unpCFL,11.124415666456096,3.3720281490838984
